	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,284	3,133	3,098		702	1,128	758	
영업이익	151	108	193		59	171	-20	
영업이익(발표기준)	151	108	193		59	171	-20	
세전계속사업이익	69	58	83		45	141	-79	
당기순이익	44	46	27		32	117	-95	
당기순이익(지배)	45	48	28		32	115	-93	
당기순이익(비지배)	-1							
자산총계	2,853	2,875	2,923		3,565	3,285	2,923	
부채총계	1,637	1,610	1,678		2,308	1,913	1,678	
자본총계	1,215	1,265	1,245		1,258	1,373	1,245	
자본총계(지배)	1,211	1,260	1,240		1,253	1,365	1,240	
자본총계(비지배)	4							
자본금	50	50	50		50	50	50	
영업활동현금흐름	-180	56	54		-402	412	134	
투자활동현금흐름	-250	-55	22		-33	-36	146	
재무활동현금흐름	486	-84	-40		417	-345	-287	
CAPEX	153	119	131		22	19	35	
FCF	-332	-63	-77		-424	393	99	
이자발생부채	1,245	1,250	1,286		1,908	1,686	1,286	
영업이익률	4.59	3.43	6.24		8.35	15.14	-2.58	
순이익률	1.35	1.47	0.89		4.52	10.36	-12.48	
ROE(%)	4.29	3.88	2.26		3.90	6.96	2.26	
ROA(%)	1.68	1.61	0.95		1.37	2.93	0.95	
부채비율	134.76	127.28	134.82		183.48	139.37	134.82	
자본유보율	3,013.19	3,100.37	3,108.62		3,078.72	3,310.76	3,108.62	
EPS(원)	547	555	327		369	1,334	-1,076	
PER(배)	23.93	16.67	44.41		23.41	12.61	44.41	
BPS(원)	14,871	15,468	15,230		15,379	16,765	15,230	
PBR(배)	0.88	0.60	0.95		0.85	0.80	0.95	
현금DPS(원)	150	250	250		0	0	250	
현금배당수익률	1.15	2.70	1.72					
현금배당성향(%)	27.11	42.46	72.15		0.00	0.00	-21.90	
발행주식수(보통주)	8,000,000	8,000,000	8,000,000		8,000,000	8,000,000	8,000,000	
