	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	109	203	493		123	127	162	
영업이익	-87	-40	0		8	-9	21	
영업이익(발표기준)	-87	-40	0		8	-9	21	
세전계속사업이익	-198	-121	-80		-3	-46	8	
당기순이익	-192	-118	-70		1	-44	11	
당기순이익(지배)	-198	-120	-68		1	-42	12	
당기순이익(비지배)	6							
자산총계	425	820	759		787	759	780	
부채총계	196	501	481		502	481	490	
자본총계	229	319	279		285	279	290	
자본총계(지배)	220	320	282		287	282	294	
자본총계(비지배)	8							
자본금	89	59	76		59	76	76	
영업활동현금흐름	-68	-48	1		22	13	14	
투자활동현금흐름	139	-231	-42		-9	-2	-8	
재무활동현금흐름	-125	342	-2		-2	15	-31	
CAPEX	51	9	19		6	2	6	
FCF	-118	-57	-17		17	11	8	
이자발생부채	168	352	359		379	359	339	
영업이익률	-79.54	-19.95	0.09		6.70	-7.41	13.17	
순이익률	-176.25	-58.38	-14.29		0.75	-34.46	7.04	
ROE(%)	-66.76	-44.39	-22.58		-39.18	-22.58	-17.12	
ROA(%)	-30.75	-19.01	-8.93		-13.11	-8.93	-6.95	
부채비율	85.98	156.93	172.61		176.23	172.61	169.14	
자본유보율	167.63	451.52	281.80		395.23	281.80	297.63	
EPS(원)	-2,266	-1,173	-534		9	-277	79	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,514	2,731	1,870		1,900	1,870	1,950	
PBR(배)	0.80	1.31	1.92		1.89	1.92	1.84	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	8,918,288	11,862,130	15,226,867		15,226,867	15,226,867	15,226,867	
