	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	493	383	807		248	247	249	
영업이익	-32	-10	-15		0	-5	-1	
영업이익(발표기준)	-32	-10	-15		0	-5	-1	
세전계속사업이익	-101	-13	-116		7	-21	-92	
당기순이익	-94	-11	-120		3	-21	-92	
당기순이익(지배)	-93	-11	-123		-1	-24	-88	
당기순이익(비지배)	0							
자산총계	546	558	1,823		1,991	1,939	1,823	
부채총계	242	255	1,119		1,210	1,168	1,119	
자본총계	304	303	704		781	771	704	
자본총계(지배)	305	303	206		264	259	206	
자본총계(비지배)	0							
자본금	121	154	247		224	239	247	
영업활동현금흐름	-15	-16	43		22	6	42	
투자활동현금흐름	-30	-237	12		-8	33	-11	
재무활동현금흐름	141	150	132		50	-44	-23	
CAPEX	82	81	9		1	11	-5	
FCF	-96	-97	34		21	-5	47	
이자발생부채	96	184	908		1,022	971	908	
영업이익률	-6.50	-2.61	-1.82		-0.16	-2.06	-0.34	
순이익률	-18.95	-2.78	-14.86		1.39	-8.43	-37.02	
ROE(%)	-31.99	-3.51	-48.27		-0.50	-4.77	-48.27	
ROA(%)	-18.73	-1.93	-10.08		0.19	-0.59	-10.08	
부채비율	79.54	84.24	158.96		155.01	151.45	158.96	
자본유보율	155.12	157.68	93.92		23.72	13.84	93.92	
EPS(원)	-430	-37	-288		-2	-51	-177	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,261	987	417		588	524	417	
PBR(배)	2.69	1.51	2.12		2.00	1.10	2.12	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	24,160,716	30,701,527	49,391,439		44,887,261	49,391,439	49,391,439	
