	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	342	1,115	1,454		369	403	352	
영업이익	2	99	77		31	20	-3	
영업이익(발표기준)	2	99	77		31	20	-3	
세전계속사업이익	3	15	42		79	-57	49	
당기순이익	4	30	86		66	-47	47	
당기순이익(지배)	4	35	33		42	-50	14	
당기순이익(비지배)	0							
자산총계	380	1,896	1,970		1,876	1,970	1,973	
부채총계	142	1,460	1,297		1,189	1,297	1,183	
자본총계	238	436	673		687	673	790	
자본총계(지배)	227	396	566		590	566	619	
자본총계(비지배)	11							
자본금	54	88	96		95	96	99	
영업활동현금흐름	-14	28	88		66	41	-36	
투자활동현금흐름	-6	-308	-34		-59	-8	-32	
재무활동현금흐름	52	480	-64		-39	2	-1	
CAPEX	1	13	51		16	3	2	
FCF	-15	15	37		50	38	-38	
이자발생부채	10	413	586		357	586	591	
영업이익률	0.60	8.85	5.32		8.47	4.91	-0.96	
순이익률	1.17	2.66	5.94		17.96	-11.60	13.43	
ROE(%)	1.59	11.12	6.78		25.99	6.78	12.90	
ROA(%)	1.20	2.60	4.47		10.82	4.47	7.90	
부채비율	59.41	335.00	192.70		173.05	192.70	149.86	
자본유보율	317.10	368.82	473.63		513.76	473.63	515.63	
EPS(원)	8	42	36		44	-52	15	
PER(배)	225.05	30.82	31.80		9.55	31.80	14.69	
BPS(원)	424	451	588		622	588	625	
PBR(배)	4.00	2.85	1.92		2.08	1.92	1.66	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	53,571,526	87,842,969	96,297,666		94,884,239	96,297,666	98,947,842	
