	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	69	101	182	258	54	36	58	
영업이익	-46	-38	-4	38	7	-16	1	
영업이익(발표기준)	-46	-38	-4		7	-16	1	
세전계속사업이익	-56	-42	-3	32	10	-22	9	
당기순이익	-55	-42	2	32	10	-16	9	
당기순이익(지배)	-54	-38	1	27	8	-15	8	
당기순이익(비지배)								
자산총계	348	345	629	483	469	629	639	
부채총계	107	143	150	226	231	150	150	
자본총계	241	202	479	257	239	479	488	
자본총계(지배)	237	201	478	255	236	478	487	
자본총계(비지배)								
자본금	34	34	42	34	34	42	42	
영업활동현금흐름	-16	-7	-28	18	30	-33	-8	
투자활동현금흐름	-25	13	-271	-5	-94	-156	-11	
재무활동현금흐름	30	25	294	0	52	224	-3	
CAPEX	95	20	64	0	45	-5	2	
FCF	-110	-27	-92	13	-15	-28	-10	
이자발생부채	77	102	121		155	121	118	
영업이익률	-65.86	-37.94	-2.38	14.73	13.51	-45.53	1.65	
순이익률	-79.99	-42.19	1.01	12.40	18.48	-45.32	14.87	
ROE(%)	-20.34	-17.52	0.37	7.36	7.09	0.37	2.32	
ROA(%)	-15.52	-12.23	0.38	5.76	3.58	0.38	1.80	
부채비율	44.19	71.13	31.20	87.94	96.69	31.20	30.79	
자본유보율	603.91	494.12	1,044.24		582.49	1,044.24	1,069.21	
EPS(원)	-802	-570	18	324	121	-197	99	
PER(배)			1,047.37	45.58		1,047.37	105.42	
BPS(원)	3,523	2,987	5,733	3,056	3,440	5,733	5,835	
PBR(배)	0.00	0.00	3.24	4.83	0.00	3.24	1.94	
현금DPS(원)	0	0			0			
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	6,739,334	6,739,334	8,343,416		6,873,016	8,343,416	8,343,416	
