	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	5,080	4,818	4,693	5,005	1,242	1,162	1,213	1,121
영업이익	1,946	1,466	1,260	1,319	323	313	322	306
영업이익(발표기준)	1,946	1,466	1,260		323	313	322	
세전계속사업이익	1,932	1,709	1,480	1,657	436	409	238	375
당기순이익	1,424	1,297	1,096	1,237	397	307	88	279
당기순이익(지배)	1,424	1,296	1,118	1,262	388	327	99	281
당기순이익(비지배)								
자산총계	8,383	9,093	10,050	11,146	9,510	9,815	10,050	
부채총계	774	648	795	807	672	669	795	
자본총계	7,609	8,445	9,254	10,339	8,838	9,146	9,254	
자본총계(지배)	7,609	8,440	9,197	10,312	8,787	9,104	9,197	
자본총계(비지배)								
자본금	64	64	64	62	64	64	64	
영업활동현금흐름	1,345	1,286	1,298	1,424	26	378	408	
투자활동현금흐름	-1,820	-776	-893	-63	-110	-423	-299	
재무활동현금흐름	-159	-441	-371	-158	-94	-2	-12	
CAPEX	11	16	35	68	25	3	6	
FCF	1,335	1,271	1,263	1,360	1	375	402	
이자발생부채	0	0	88		1	0	88	
영업이익률	38.32	30.44	26.84	26.36	26.01	26.95	26.54	27.29
순이익률	28.03	26.92	23.35	24.72	31.97	26.39	7.25	24.93
ROE(%)	20.40	16.15	12.68	12.93	15.00	14.83	12.68	
ROA(%)	18.37	14.84	11.45	11.67	13.95	13.63	11.45	
부채비율	10.17	7.67	8.59	7.81	7.60	7.32	8.59	
자본유보율	11,941.14	13,739.73	15,199.88		14,537.95	15,046.03	15,199.88	
EPS(원)	11,066	10,075	8,693	9,805	3,014	2,544	769	2,184
PER(배)	12.30	12.80	12.37	10.83	10.27	9.22	12.37	
BPS(원)	60,822	68,495	75,563	85,370	72,201	74,800	75,563	
PBR(배)	2.24	1.88	1.42	1.24	1.41	1.25	1.42	
현금DPS(원)	1,400	1,400	1,400	1,422	0	0	1,400	
현금배당수익률	1.03	1.09	1.30	1.34				
현금배당성향(%)	12.30	13.32	15.23	14.51	0.00	0.00	172.16	
발행주식수(보통주)	12,866,420	12,866,420	12,866,420		12,866,420	12,866,420	12,866,420	
