	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	178,553	174,545	186,761	116,400	47,135	48,635	45,891	
영업이익	8,679	7,207	5,116	5,630	1,668	1,809	704	
영업이익(발표기준)	8,679	7,207	5,116		1,668	1,809	704	
세전계속사업이익	8,893	7,353	5,243	5,983	1,676	1,785	773	
당기순이익	6,692	5,378	3,823	4,420	1,198	1,303	562	
당기순이익(지배)	6,611	5,325	3,776	4,470	1,159	1,275	572	
당기순이익(비지배)	80							
자산총계	483,756	509,291	557,778	543,920	538,073	552,361	557,778	
부채총계	435,426	456,363	496,287	481,347	476,489	486,287	496,287	
자본총계	48,330	52,928	61,491	63,293	61,583	66,075	61,491	
자본총계(지배)	46,280	50,978	59,490	63,275	59,600	64,040	59,490	
자본총계(비지배)	2,050							
자본금	354	354	354	350	354	354	354	
영업활동현금흐름	-3,160	2,464	21,966		3,750	13,948	2,032	
투자활동현금흐름	-6,042	1,445	-23,290		-3,158	-14,952	-1,030	
재무활동현금흐름	5,011	-448	-1,164		44	-305	135	
CAPEX	203	226	180		59	26	28	
FCF								
이자발생부채	0	9,296	9,906		9,784	6,584	9,906	
영업이익률	4.86	4.13	2.74	4.84	3.54	3.72	1.53	
순이익률	3.75	3.08	2.05	3.80	2.54	2.68	1.23	
ROE(%)	15.21	11.06	6.92	7.28	7.83	7.12	6.84	
ROA(%)	1.44	1.08	0.72	0.80	0.79	0.76	0.72	
부채비율	900.94	862.24	807.09	760.50	773.73	735.97	807.09	
자본유보율	13,636.34	14,935.07	17,354.08		17,380.13	18,648.93	17,354.08	
EPS(원)	9,338	7,522	5,334	6,314	1,638	1,801	807	
PER(배)	7.62	9.36	9.81	7.28	10.30	9.24	9.81	
BPS(원)	73,115	80,536	93,984	104,670	94,157	101,172	93,984	
PBR(배)	0.97	0.87	0.56	0.44	0.63	0.51	0.56	
현금DPS(원)	2,300	2,000	1,500	1,679	0	0	1,500	
현금배당수익률	3.23	2.84	2.87	3.65				
현금배당성향(%)	22.02	23.77	25.14	26.59	0.00	0.00	166.08	
발행주식수(보통주)	70,800,000	70,800,000	70,800,000		70,800,000	70,800,000	70,800,000	
