	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	9,209	7,135	11,009	18,054	2,820	3,136	3,569	4,312
영업이익	1,537	-252	828	2,833	213	428	558	647
영업이익(발표기준)	1,537	-252	828		213	428	558	
세전계속사업이익	2,061	244	754	3,385	264	224	982	670
당기순이익	1,574	114	650	2,604	101	405	762	468
당기순이익(지배)	1,574	114	650	2,598	101	405	762	600
당기순이익(비지배)	0							
자산총계	28,749	29,486	28,489	33,298	29,131	28,489	31,165	
부채총계	11,675	13,131	11,830	13,988	12,826	11,830	13,739	
자본총계	17,075	16,355	16,659	19,310	16,305	16,659	17,427	
자본총계(지배)	17,075	16,355	16,659	19,269	16,305	16,659	17,427	
자본총계(비지배)	0							
자본금	1,373	1,405	1,439	1,476	1,439	1,439	1,511	
영업활동현금흐름	-1,943	-1,842	-1,638	1,347	-902	-1,376	349	
투자활동현금흐름	-5,210	2,530	1,642	36	2,343	121	-842	
재무활동현금흐름	8,653	-831	858	238	6	-3	-1	
CAPEX	3	2	3	12	0	2	1	
FCF	-1,946	-1,844	-1,641	1,472	-903	-1,377	349	
이자발생부채	113	168	1,164		1,186	1,164	1,228	
영업이익률	16.68	-3.53	7.52	15.69	7.56	13.66	15.63	15.01
순이익률	17.10	1.60	5.90	14.42	3.60	12.92	21.35	10.85
ROE(%)	13.36	0.68	3.94	14.46	-2.46	3.94	8.05	
ROA(%)	6.48	0.39	2.24	8.43	-1.43	2.24	4.52	
부채비율	68.37	80.29	71.01	72.44	78.66	71.01	78.84	
자본유보율	1,182.79	1,170.23	1,195.25		1,166.94	1,195.25	1,184.96	
EPS(원)	1,172	76	431	1,717	67	268	504	396
PER(배)	86.64	947.10	123.04	52.88	N/A	123.04	100.08	
BPS(원)	11,389	10,988	11,148	12,863	10,911	11,148	11,660	
PBR(배)	8.92	6.53	4.75	7.06	4.40	4.75	7.69	
현금DPS(원)	0	0	0	18	0	0		
현금배당수익률	0.00	0.00	0.00	0.02	0.00			
현금배당성향(%)	0.00	0.00		1.07	0.00			
발행주식수(보통주)	149,918,049	150,394,378	151,043,269		151,032,775	151,043,269	151,062,939	
