	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,464	2,342	2,170		565	549	506	
영업이익	62	32	-121		5	-1	-118	
영업이익(발표기준)	62	32	-121		5	-1	-118	
세전계속사업이익	41	10	-251		19	5	-274	
당기순이익	50	11	-238		17	13	-268	
당기순이익(지배)	44	-2	-125		2	0	-134	
당기순이익(비지배)	6							
자산총계	4,048	3,908	3,899		4,255	4,233	3,899	
부채총계	1,423	1,267	1,476		1,576	1,528	1,476	
자본총계	2,625	2,641	2,423		2,679	2,704	2,423	
자본총계(지배)	1,194	1,182	1,072		1,254	1,260	1,072	
자본총계(비지배)	1,431							
자본금	234	234	234		234	234	234	
영업활동현금흐름	158	247	220		69	42	105	
투자활동현금흐름	-87	-113	-188		-4	-104	-79	
재무활동현금흐름	-209	-111	-49		68	-8	-63	
CAPEX	66	89	116		28	29	49	
FCF	92	158	104		41	13	56	
이자발생부채	792	681	880		940	941	880	
영업이익률	2.53	1.38	-5.58		0.94	-0.17	-23.36	
순이익률	2.02	0.45	-10.96		3.04	2.43	-53.01	
ROE(%)	3.72	-0.20	-11.06		-0.45	-0.71	-11.06	
ROA(%)	1.20	0.27	-6.09		-0.06	0.17	-6.09	
부채비율	54.18	47.98	60.94		58.82	56.52	60.94	
자본유보율	355.25	347.75	291.22		373.93	373.99	291.22	
EPS(원)	94	-5	-266		5	-1	-287	
PER(배)	8.55	N/A	N/A		N/A	N/A	N/A	
BPS(원)	2,723	2,695	2,443		2,859	2,872	2,443	
PBR(배)	0.30	0.30	0.30		0.28	0.25	0.30	
현금DPS(원)	20	15						
현금배당수익률	2.48	1.85						
현금배당성향(%)	19.86	-281.17	0.00		0.00	0.00	0.00	
발행주식수(보통주)	46,803,136	46,803,136	46,803,136		46,803,136	46,803,136	46,803,136	
