	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	436	543	615		113	158	261	
영업이익	97	31	35		-22	22	73	
영업이익(발표기준)	97	31	35		-22	22	73	
세전계속사업이익	98	19	32		-20	23	65	
당기순이익	88	33	37		-11	17	62	
당기순이익(지배)	59	20	27		-3	10	32	
당기순이익(비지배)	29							
자산총계	696	898	992		812	874	992	
부채총계	208	163	224		121	166	224	
자본총계	489	736	768		691	708	768	
자본총계(지배)	383	424	441		403	412	441	
자본총계(비지배)	105							
자본금	39	43	43		43	43	43	
영업활동현금흐름	64	57	57		-13	-9	78	
투자활동현금흐름	-115	-115	-121		-5	-57	-1	
재무활동현금흐름	150	108	23		-9	43	-2	
CAPEX	2	22	95		2	62	6	
FCF	62	34	-38		-15	-71	71	
이자발생부채	95	33	87		37	81	87	
영업이익률	22.15	5.66	5.67		-19.61	14.22	28.14	
순이익률	20.09	6.00	5.98		-10.01	11.04	23.92	
ROE(%)		5.04	6.25		7.78	8.70	6.25	
ROA(%)		4.08	3.89		4.57	5.92	3.89	
부채비율	42.54	22.11	29.21		17.57	23.38	29.21	
자본유보율	866.98	896.17	936.35		845.96	868.34	936.35	
EPS(원)	828	253	318		-39	112	378	
PER(배)	14.44	25.26	18.58		27.12	17.47	18.58	
BPS(원)	4,966	4,976	5,177		4,725	4,840	5,177	
PBR(배)	2.41	1.29	1.14		1.94	1.46	1.14	
현금DPS(원)	50	60			0			
현금배당수익률	0.42	0.94			0.00			
현금배당성향(%)	6.54	25.13	0.00		0.00	0.00	0.00	
발행주식수(보통주)	6,969,559	7,774,534	7,774,533		7,774,534	7,774,533	7,774,533	
