	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	712	960	866		245	223	179	
영업이익	28	97	126		37	39	16	
영업이익(발표기준)	28	97	126		37	39	16	
세전계속사업이익	48	122	197		60	47	35	
당기순이익	38	95	157		47	38	27	
당기순이익(지배)	37	94	156		47	38	27	
당기순이익(비지배)	1							
자산총계	1,220	1,309	1,426		1,390	1,430	1,426	
부채총계	199	204	177		205	207	177	
자본총계	1,021	1,105	1,250		1,185	1,223	1,250	
자본총계(지배)	1,015	1,098	1,242		1,178	1,216	1,242	
자본총계(비지배)	6							
자본금	35	35	35		35	35	35	
영업활동현금흐름	46	100	150		33	47	25	
투자활동현금흐름	-8	-73	-129		9	-59	-30	
재무활동현금흐름	-19	-29	-28		-19	3	-8	
CAPEX	10	3	21		4	14	2	
FCF	37	98	129		29	33	23	
이자발생부채	73	56	47		51	50	47	
영업이익률	3.93	10.12	14.49		15.12	17.42	8.76	
순이익률	5.34	9.86	18.12		19.20	17.10	15.27	
ROE(%)	3.70	8.93	13.31		12.12	11.62	13.31	
ROA(%)	3.14	7.49	11.47		10.20	9.95	11.47	
부채비율	19.48	18.50	14.13		17.32	16.90	14.13	
자본유보율	2,759.05	3,181.38	3,578.97		3,398.44	3,528.78	3,578.97	
EPS(원)	535	1,348	2,226		665	541	386	
PER(배)	13.79	7.79	5.62		6.03	6.07	5.62	
BPS(원)	15,768	17,062	19,295		18,297	18,886	19,295	
PBR(배)	0.47	0.62	0.65		0.64	0.62	0.65	
현금DPS(원)	140	230	280		0	0	280	
현금배당수익률	1.90	2.19	2.24					
현금배당성향(%)	24.05	15.69	11.57		0.00	0.00	66.69	
발행주식수(보통주)	7,000,000	7,000,000	7,000,000		7,000,000	7,000,000	7,000,000	
