	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,043	8,283	7,632	4,415	1,937	1,832	1,635	1,049
영업이익	411	249	59	-590	36	-28	-81	-222
영업이익(발표기준)	411	249	59		36	-28	-81	
세전계속사업이익	383	223	-57	-665	-41	-84	-81	-179
당기순이익	129	106	-120	-648	-36	-70	-107	-207
당기순이익(지배)	132	87	-80	-564	-24	-58	-89	-208
당기순이익(비지배)	-3							
자산총계	6,282	7,161	10,076	9,246	10,235	9,787	10,076	
부채총계	3,824	4,762	7,897	7,334	7,814	7,479	7,897	
자본총계	2,457	2,399	2,179	1,912	2,421	2,308	2,179	
자본총계(지배)	2,089	1,999	1,808	1,704	2,025	1,915	1,808	
자본총계(비지배)	367							
자본금	58	58	58	66	58	58	58	
영업활동현금흐름	662	202	286	-105	128	-66	148	
투자활동현금흐름	-218	-1,310	-1,127	-372	-234	52	-676	
재무활동현금흐름	329	369	286	171	-19	-194	350	
CAPEX	214	129	1,109	292	53	-3	910	
FCF	448	73	-822	-872	75	-63	-762	
이자발생부채	255	1,224	5,111		4,476	4,506	5,111	
영업이익률	5.11	3.00	0.78	-13.37	1.88	-1.51	-4.95	-21.20
순이익률	1.61	1.28	-1.57	-14.67	-1.87	-3.82	-6.56	-19.70
ROE(%)	6.62	4.28	-4.22	-32.14	3.38	-1.66	-4.22	
ROA(%)	2.25	1.57	-1.39	-6.70	0.73	-0.75	-1.39	
부채비율	155.63	198.53	362.44	383.61	322.75	324.05	362.44	
자본유보율	4,156.99	3,952.43	3,585.26		3,953.24	3,739.21	3,585.26	
EPS(원)	1,135	753	-691	-4,158	-207	-497	-770	-1,672
PER(배)	90.75	91.34	N/A	N/A	83.88	N/A	N/A	
BPS(원)	18,876	18,060	16,334	12,725	18,301	17,299	16,334	
PBR(배)	5.46	3.81	3.13	3.18	2.74	2.55	3.13	
현금DPS(원)	1,500	1,300	1,000	862	600	0	400	
현금배당수익률	1.46	1.89	1.96	2.13				
현금배당성향(%)	125.91	164.43	-137.86	-21.31	-276.03	0.00	-49.51	
발행주식수(보통주)	11,616,185	11,616,185	11,616,185		11,616,185	11,616,185	11,616,185	
