	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,870	4,254	4,810	5,110	1,178	1,273	1,237	1,250
영업이익	453	356	596	724	140	198	140	168
영업이익(발표기준)	453	356	596		140	198	140	
세전계속사업이익	442	382	592	722	136	213	122	176
당기순이익	260	290	467	563	118	159	92	141
당기순이익(지배)	278	288	461	600	118	157	89	
당기순이익(비지배)	-18							
자산총계	2,652	3,107	3,862	4,380	3,758	3,737	3,862	
부채총계	744	865	1,172	1,120	1,304	1,121	1,172	
자본총계	1,908	2,242	2,690	3,260	2,454	2,616	2,690	
자본총계(지배)	1,881	2,217	2,659	3,230	2,427	2,586	2,659	
자본총계(비지배)	27							
자본금	71	71	71	70	71	71	71	
영업활동현금흐름	329	307	612	820	175	170	117	
투자활동현금흐름	-387	-458	-475	-320	-112	-145	-100	
재무활동현금흐름	-100	127	-24	-110	66	-175	24	
CAPEX	324	444	496		114	152	114	
FCF	5	-136	117		61	17	2	
이자발생부채	246	388	516		691	524	516	
영업이익률	11.72	8.37	12.40	14.17	11.85	15.55	11.28	13.44
순이익률	6.72	6.82	9.71	11.02	10.04	12.51	7.47	11.28
ROE(%)	15.90	14.05	18.90	20.38	16.85	18.79	18.90	
ROA(%)	9.99	10.08	13.41	13.66	11.37	13.28	13.41	
부채비율	38.97	38.56	43.56	34.36	53.15	42.87	43.56	
자본유보율	2,591.34	3,034.36	3,648.42		3,314.72	3,535.24	3,648.42	
EPS(원)	1,958	2,026	3,239	4,217	828	1,104	629	
PER(배)	13.18	6.20	8.83	7.04	7.78	6.05	8.83	
BPS(원)	13,263	15,585	18,688	22,702	17,058	18,179	18,688	
PBR(배)	1.95	0.81	1.53	1.31	1.22	1.04	1.53	
현금DPS(원)	100		150	150	0	0	150	
현금배당수익률	0.39		0.52	0.51				
현금배당성향(%)	5.10	4.94	4.63	3.56	0.00	0.00	23.85	
발행주식수(보통주)	14,200,000	14,227,836	14,227,836		14,227,836	14,227,836	14,227,836	
