	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	825	822	811		203	212	186	
영업이익	63	54	69		16	19	13	
영업이익(발표기준)	63	54	69		16	19	13	
세전계속사업이익	53	67	83		19	20	14	
당기순이익	40	52	64		16	12	12	
당기순이익(지배)	40	52	64		16	12	12	
당기순이익(비지배)	0							
자산총계	990	1,015	1,025		989	1,025	1,028	
부채총계	262	222	185		181	185	206	
자본총계	728	793	840		808	840	822	
자본총계(지배)	726	793	840		808	840	822	
자본총계(비지배)	2							
자본금	50	50	50		50	50	50	
영업활동현금흐름	62	57	69		28	-2	36	
투자활동현금흐름	-81	45	-77		-10	-52	-22	
재무활동현금흐름	-27	-57	-48		-8	0	-22	
CAPEX	41	41	29		10	5	4	
FCF	20	16	40		18	-7	32	
이자발생부채	134	91	63		61	63	59	
영업이익률	7.63	6.59	8.54		7.72	8.87	7.10	
순이익률	4.87	6.32	7.91		7.89	5.59	6.29	
ROE(%)	5.60	6.87	7.84		9.04	7.84	7.33	
ROA(%)	4.07	5.18	6.28		7.28	6.28	5.84	
부채비율	35.91	28.03	22.01		22.37	22.01	25.04	
자본유보율	1,707.82	1,841.69	1,929.38		1,868.51	1,929.38	1,919.76	
EPS(원)	400	522	640		160	119	117	
PER(배)	14.74	11.90	12.16		8.95	12.16	8.58	
BPS(원)	9,685	10,570	11,195		10,771	11,195	10,956	
PBR(배)	0.61	0.59	0.69		0.58	0.69	0.46	
현금DPS(원)	180	200	220		0	220		
현금배당수익률	3.05	3.22	2.83					
현금배당성향(%)	33.72	28.74	25.79		0.00	139.19		
발행주식수(보통주)	10,000,000	10,000,000	10,000,000		10,000,000	10,000,000	10,000,000	
