	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	245	257	290		73	86	71	
영업이익	-41	-34	-15		-3	-2	5	
영업이익(발표기준)	-41	-34	-15		-3	-2	5	
세전계속사업이익	-76	-31	-12		2	-9	14	
당기순이익	-83	-31	-12		2	-9	14	
당기순이익(지배)	-83	-31	-12		2	-9	14	
당기순이익(비지배)								
자산총계	565	535	498		501	498	493	
부채총계	233	235	211		204	211	192	
자본총계	332	300	287		297	287	301	
자본총계(지배)	332	300	287		297	287	301	
자본총계(비지배)								
자본금	35	35	35		35	35	35	
영업활동현금흐름	-3	-1	15		13	0	29	
투자활동현금흐름	-77	-5	12		18	-4	4	
재무활동현금흐름	-26	-5	-20		-12	10	-17	
CAPEX	3	6	9		1	4	1	
FCF	-6	-7	7		12	-4	28	
이자발생부채	209	204	184		174	184	168	
영업이익률	-16.67	-13.31	-5.32		-4.36	-2.43	7.04	
순이익률	-33.86	-12.18	-4.30		2.45	-10.57	19.37	
ROE(%)	-22.34	-9.91	-4.25		-4.56	-4.25	1.49	
ROA(%)	-13.19	-5.69	-2.41		-2.64	-2.41	0.87	
부채비율	70.39	78.12	73.58		68.56	73.58	63.80	
자본유보율	841.30	751.35	713.48		741.78	713.48	751.42	
EPS(원)	-1,174	-443	-176		25	-129	196	
PER(배)	N/A	N/A	N/A		N/A	N/A	51.59	
BPS(원)	4,723	4,278	4,089		4,231	4,089	4,287	
PBR(배)	1.59	1.53	1.33		1.48	1.33	0.76	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	7,070,860	7,070,860	7,070,860		7,070,860	7,070,860	7,070,860	
