	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,827	2,470	3,029		936	748	895	
영업이익	97	51	169		65	43	44	
영업이익(발표기준)	97	51	169		65	43	44	
세전계속사업이익	68	72	208		98	19	84	
당기순이익	31	50	127		64	4	54	
당기순이익(지배)	31	48	125		63	4	54	
당기순이익(비지배)	1							
자산총계	1,969	1,923	2,014		2,118	2,014	2,005	
부채총계	432	391	405		507	405	390	
자본총계	1,537	1,532	1,608		1,611	1,608	1,614	
자본총계(지배)	1,536	1,531	1,606		1,609	1,606	1,612	
자본총계(비지배)	1							
자본금	93	93	93		93	93	93	
영업활동현금흐름	152	73	348		71	173	-4	
투자활동현금흐름	-83	-112	-138		-63	38	88	
재무활동현금흐름	-48	-172	-119		-5	-52	-47	
CAPEX	28	39	60		21	14	5	
FCF	124	33	288		50	159	-9	
이자발생부채	243	129	84		138	84	39	
영업이익률	3.43	2.07	5.58		6.99	5.80	4.94	
순이익률	1.11	2.01	4.18		6.80	0.56	6.04	
ROE(%)	1.92	3.15	7.97		7.29	7.97	10.06	
ROA(%)	1.48	2.55	6.44		5.57	6.44	7.98	
부채비율	28.14	25.52	25.21		31.48	25.21	24.16	
자본유보율	1,560.45	1,552.37	1,626.55		1,622.45	1,626.55	1,624.37	
EPS(원)	164	260	672		340	20	289	
PER(배)	49.96	18.14	10.92		9.03	10.92	4.92	
BPS(원)	8,260	8,229	8,637		8,652	8,637	8,667	
PBR(배)	0.99	0.57	0.85		0.64	0.85	0.48	
현금DPS(원)	300	300	300		0	300		
현금배당수익률	3.65	6.37	4.09					
현금배당성향(%)	182.57	115.56	44.64		0.00	1,468.02		
발행주식수(보통주)	18,600,000	18,600,000	18,600,000		18,600,000	18,600,000	18,600,000	
