	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	16,014	19,766	19,126	17,130	4,802	5,033	4,284	4,250
영업이익	637	1,207	1,053	1,150	301	279	409	260
영업이익(발표기준)	637	1,207	1,053		301	279	409	
세전계속사업이익	586	594	677	970	196	191	285	
당기순이익	420	408	400	680	147	89	230	
당기순이익(지배)	420	408	400	680	147	89	230	160
당기순이익(비지배)	-1							
자산총계	17,410	17,927	17,433	16,680	17,924	17,433	18,056	
부채총계	11,966	12,052	11,312	10,020	11,896	11,312	11,785	
자본총계	5,444	5,875	6,121	6,660	6,028	6,121	6,271	
자본총계(지배)	5,231	5,663	5,906	6,440	5,810	5,906	6,047	
자본총계(비지배)	213							
자본금	1,190	1,190	1,190	1,190	1,190	1,190	1,190	
영업활동현금흐름	1,045	1,241	1,994	1,330	225	1,093	-387	
투자활동현금흐름	-290	-613	-471	-600	-153	-100	-159	
재무활동현금흐름	-715	-682	-1,331	-780	-92	-909	559	
CAPEX	697	812	485	600	155	119	159	
FCF	348	428	1,510	730	71	973	-546	
이자발생부채	9,031	8,524	7,576		8,524	7,576	8,109	
영업이익률	3.98	6.10	5.51	6.71	6.28	5.54	9.54	6.12
순이익률	2.62	2.07	2.09	3.97	3.06	1.76	5.37	
ROE(%)	8.81	7.49	6.92	11.02	3.19	6.71	8.76	
ROA(%)	2.66	2.31	2.26	3.99	1.01	2.20	2.77	
부채비율	219.80	205.14	184.81	150.45	197.34	184.81	187.93	
자본유보율	328.90	347.24	368.90		360.33	368.90	379.94	
EPS(원)	1,812	1,715	1,681	2,857	618	373	966	672
PER(배)	7.72	9.68	8.59	5.20	19.74	8.86	4.87	
BPS(원)	21,999	23,815	24,836	27,084	24,433	24,836	25,432	
PBR(배)	0.64	0.70	0.58	0.55	0.63	0.58	0.41	
현금DPS(원)	600	600	600	650	0	400		
현금배당수익률	4.29	3.61	4.15	4.38				
현금배당성향(%)	33.95	34.95	35.65	22.75	0.00	107.19		
발행주식수(보통주)	23,800,576	23,800,576	23,800,576		23,800,576	23,800,576	23,800,576	
