	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,295	5,882	5,754		1,495	1,373	1,467	
영업이익	322	226	-320		1	-35	-294	
영업이익(발표기준)	322	226	-320		1	-35	-294	
세전계속사업이익	35	-32	-580		-69	-102	-403	
당기순이익	9	-70	-557		-78	-105	-363	
당기순이익(지배)	-22	-77	-516		-83	-97	-322	
당기순이익(비지배)	31							
자산총계	8,275	8,103	7,798		8,083	7,938	7,798	
부채총계	6,314	6,238	5,937		6,040	5,697	5,937	
자본총계	1,961	1,866	1,861		2,043	2,241	1,861	
자본총계(지배)	1,624	1,522	1,543		1,690	1,898	1,543	
자본총계(비지배)	337							
자본금	112	112	194		120	194	194	
영업활동현금흐름	278	334	678		308	4	270	
투자활동현금흐름	-1,313	-164	-157		-157	-10	-138	
재무활동현금흐름	972	-79	-469		-194	1	-70	
CAPEX	862	381	295		92	56	98	
FCF	-584	-47	384		215	-52	172	
이자발생부채	4,771	4,798	4,224		4,557	4,273	4,224	
영업이익률	5.12	3.84	-5.56		0.05	-2.58	-20.07	
순이익률	0.15	-1.19	-9.67		-5.22	-7.62	-24.74	
ROE(%)	-1.32	-4.89	-33.70		-12.76	-12.26	-33.70	
ROA(%)	0.12	-0.85	-7.00		-2.60	-2.69	-7.00	
부채비율	322.02	334.34	318.95		295.62	254.15	318.95	
자본유보율	1,319.36	1,234.35	575.71		1,121.75	760.18	575.71	
EPS(원)	-85	-297	-1,659		-299	-298	-828	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	6,316	5,919	3,983		6,139	4,898	3,983	
PBR(배)	1.10	0.96	0.52		0.44	0.50	0.52	
현금DPS(원)	43	43			0			
현금배당수익률	0.62	0.76						
현금배당성향(%)	-51.17	-14.47			0.00	0.00		
발행주식수(보통주)	25,921,252	25,921,252	38,888,569		27,672,562	38,888,569	38,888,569	
