	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	5,051	4,295	4,013		985	1,169	859	
영업이익	10	43	10		3	-7	4	
영업이익(발표기준)	10	43	10		3	-7	4	
세전계속사업이익	50	25	-9		0	-18	7	
당기순이익	16	12	-8		2	-18	5	
당기순이익(지배)	7	12	-8		2	-18	5	
당기순이익(비지배)	9							
자산총계	2,219	1,915	1,896		1,881	1,896	1,806	
부채총계	1,416	1,101	1,092		1,055	1,092	996	
자본총계	803	814	804		826	804	811	
자본총계(지배)	803	814	804		826	804	811	
자본총계(비지배)								
자본금	354	354	354		354	354	354	
영업활동현금흐름	-40	-109	41		-93	-7	-15	
투자활동현금흐름	27	112	10		4	-5	2	
재무활동현금흐름	12	-9	-36		101	7	1	
CAPEX	19	28	25		4	8	3	
FCF	-59	-138	17		-97	-15	-18	
이자발생부채	400	391	362		359	362	363	
영업이익률	0.19	1.01	0.25		0.34	-0.57	0.41	
순이익률	0.31	0.29	-0.20		0.25	-1.57	0.58	
ROE(%)	0.85	1.53	-1.01		-1.82	-1.01	-1.07	
ROA(%)	0.70	0.60	-0.43		-0.77	-0.43	-0.47	
부채비율	176.28	135.33	135.94		127.75	135.94	122.77	
자본유보율	127.99	131.07	127.92		133.96	127.92	129.32	
EPS(원)	10	18	-12		3	-26	7	
PER(배)	111.00	89.94	N/A		N/A	N/A	N/A	
BPS(원)	1,136	1,151	1,136		1,168	1,136	1,146	
PBR(배)	0.95	1.37	1.03		1.14	1.03	0.70	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	68,107,171	68,107,171	68,107,171		68,107,171	68,107,171	68,107,171	
