	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,448	4,387	4,560		1,188	1,104	1,225	
영업이익	525	498	575		178	134	134	
영업이익(발표기준)	525	498	575		178	134	134	
세전계속사업이익	618	582	490		195	158	-11	
당기순이익	448	433	330		145	116	-40	
당기순이익(지배)	448	433	330		145	116	-40	
당기순이익(비지배)								
자산총계	5,238	5,643	4,979		4,882	5,079	4,979	
부채총계	2,056	2,193	1,370		1,339	1,419	1,370	
자본총계	3,182	3,450	3,609		3,544	3,660	3,609	
자본총계(지배)	3,182	3,450	3,609		3,544	3,660	3,609	
자본총계(비지배)								
자본금	1,000	1,000	1,000		1,000	1,000	1,000	
영업활동현금흐름	1,027	585	712		203	306	98	
투자활동현금흐름	-1,128	-556	256		-103	-210	-187	
재무활동현금흐름	100	-140	-968		-162	-2	-2	
CAPEX	191	214	124		23	37	52	
FCF	836	371	587		180	269	46	
이자발생부채	800	800	16		8	8	16	
영업이익률	11.80	11.34	12.62		14.99	12.10	10.98	
순이익률	10.06	9.88	7.24		12.17	10.54	-3.25	
ROE(%)	14.98	13.07	9.36		14.33	14.10	9.36	
ROA(%)	8.88	7.96	6.22		9.46	9.37	6.22	
부채비율	64.62	63.57	37.97		37.78	38.77	37.97	
자본유보율	218.20	244.99	260.87		254.36	265.98	260.87	
EPS(원)	2,238	2,167	1,651		723	582	-199	
PER(배)	7.51	5.82	9.78		8.83	6.83	9.78	
BPS(원)	15,910	17,250	18,044		17,718	18,299	18,044	
PBR(배)	1.06	0.73	0.90		1.21	0.92	0.90	
현금DPS(원)	700	800	900		0	0	900	
현금배당수익률	4.17	6.35	5.57					
현금배당성향(%)	31.28	36.92	54.50		0.00	0.00	-451.97	
발행주식수(보통주)	20,000,000	20,000,000	20,000,000		20,000,000	20,000,000	20,000,000	
