	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,907	8,865	7,984	7,623	1,962	2,070	2,003	1,896
영업이익	637	579	754	669	133	272	182	134
영업이익(발표기준)	637	579	754		133	272	182	
세전계속사업이익	764	352	521	466	59	225	143	74
당기순이익	435	131	411	353	42	189	127	
당기순이익(지배)	430	131	411	352	43	189	127	54
당기순이익(비지배)	5							
자산총계	18,523	17,241	17,604	17,769	17,257	18,021	17,604	
부채총계	9,186	8,589	8,743	8,716	8,639	9,182	8,743	
자본총계	9,337	8,652	8,861	9,053	8,618	8,838	8,861	
자본총계(지배)	9,337	8,652	8,861	9,052	8,618	8,838	8,861	
자본총계(비지배)	0							
자본금	551	551	551	550	551	551	551	
영업활동현금흐름	526	8	457	634	284	102	62	
투자활동현금흐름	20	372	44	-96	-53	-16	75	
재무활동현금흐름	-297	-772	-236	-693	-173	509	-435	
CAPEX	275	278	229	194	23	10	47	
FCF	250	-270	228	718	261	92	15	
이자발생부채	6,436	5,896	6,482		6,587	6,829	6,482	
영업이익률	7.15	6.54	9.45	8.78	6.76	13.15	9.07	7.04
순이익률	4.89	1.48	5.14	4.63	2.17	9.13	6.34	
ROE(%)	4.64	1.46	4.69	3.93	-1.13	-0.10	4.69	
ROA(%)	2.31	0.73	2.36	1.99	-0.57	-0.05	2.36	
부채비율	98.38	99.27	98.67	96.27	100.25	103.89	98.67	
자본유보율	1,739.11	1,640.99	1,647.92		1,590.08	1,624.61	1,647.92	
EPS(원)	3,982	1,214	3,918	3,359	408	1,804	1,210	516
PER(배)	15.75	36.05	11.72	9.29	N/A	N/A	11.72	
BPS(원)	87,515	82,464	84,613	88,313	82,296	84,400	84,613	
PBR(배)	0.72	0.53	0.54	0.35	0.54	0.51	0.54	
현금DPS(원)	1,350	2,000	2,000	1,850	0	0	2,000	
현금배당수익률	2.15	4.57	4.36	5.93				
현금배당성향(%)	33.48	160.41	51.01	55.07	0.00	0.00	165.25	
발행주식수(보통주)	10,802,691	10,802,691	10,472,070		10,472,070	10,472,070	10,472,070	
