	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,160	7,821	7,354		1,986	1,847	1,662	
영업이익	591	543	182		47	149	-179	
영업이익(발표기준)	591	543	182		47	149	-179	
세전계속사업이익	742	563	-162		39	11	-395	
당기순이익	541	412	-144		7	7	-292	
당기순이익(지배)	437	356	-128		-4	1	-238	
당기순이익(비지배)	104							
자산총계	10,573	11,760	11,374		12,125	11,809	11,374	
부채총계	5,917	6,662	6,524		6,912	6,721	6,524	
자본총계	4,656	5,098	4,850		5,213	5,089	4,850	
자본총계(지배)	3,823	4,176	3,996		4,256	4,176	3,996	
자본총계(비지배)	833							
자본금	250	250	250		250	250	250	
영업활동현금흐름	664	164	365		96	270	192	
투자활동현금흐름	-165	-376	-439		-163	31	-212	
재무활동현금흐름	-460	493	175		121	-155	-1	
CAPEX	211	488	185		28	15	34	
FCF	453	-324	181		68	255	158	
이자발생부채	3,583	4,158	4,234		4,455	4,313	4,234	
영업이익률	7.25	6.94	2.48		2.35	8.07	-10.74	
순이익률	6.63	5.27	-1.96		0.35	0.39	-17.59	
ROE(%)	12.18	8.90	-3.13		5.38	1.49	-3.13	
ROA(%)	5.24	3.69	-1.25		2.31	0.81	-1.25	
부채비율	127.07	130.67	134.51		132.60	132.06	134.51	
자본유보율	1,375.97	1,511.88	1,455.74		1,541.65	1,525.45	1,455.74	
EPS(원)	8,750	7,123	-2,557		-79	29	-4,764	
PER(배)	7.81	7.00	N/A		11.54	34.20	N/A	
BPS(원)	77,316	84,456	80,809		86,074	84,444	80,809	
PBR(배)	0.88	0.59	0.46		0.60	0.50	0.46	
현금DPS(원)	200	250	150		0	0	150	
현금배당수익률	0.29	0.50	0.40					
현금배당성향(%)	2.26	3.47	-5.80		0.00	0.00	-3.11	
발행주식수(보통주)	5,000,000	5,000,000	5,000,000		5,000,000	5,000,000	5,000,000	
