	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	351,446	351,492	380,488	365,896	94,449	104,037	84,230	80,300
영업이익	20,249	20,250	23,593	18,067	6,039	6,344	3,609	2,331
영업이익(발표기준)	20,249	20,250	23,593		6,039	6,344	3,609	
세전계속사업이익	27,344	24,749	32,143	25,966	7,713	8,497	5,018	4,595
당기순이익	15,577	18,882	22,943	19,147	5,819	5,821	3,488	3,659
당기순이익(지배)	15,682	18,888	22,907	19,102	5,772	5,878	3,484	3,367
당기순이익(비지배)	-104							
자산총계	417,368	430,711	466,061	480,454	455,592	466,061	471,140	
부채총계	123,779	123,677	141,964	140,742	131,098	141,964	144,876	
자본총계	293,590	307,034	324,096	339,712	324,494	324,096	326,264	
자본총계(지배)	292,954	306,305	323,300	337,952	323,634	323,300	325,476	
자본총계(비지배)	636							
자본금	4,911	4,911	4,911	4,909	4,911	4,911	4,911	
영업활동현금흐름	19,487	16,101	26,441	20,540	7,127	973	8,921	
투자활동현금흐름	-10,655	-9,440	-7,202	-9,387	-747	464	-7,942	
재무활동현금흐름	-3,955	-7,206	-9,720	808	-2,139	-4,145	2,526	
CAPEX	6,769	5,314	7,894	9,313	2,024	3,457	2,508	
FCF	12,719	10,787	18,546	9,145	5,103	-2,484	6,413	
이자발생부채	30,667	27,011	30,012		30,438	30,012	33,881	
영업이익률	5.76	5.76	6.20	4.94	6.39	6.10	4.29	2.90
순이익률	4.43	5.37	6.03	5.23	6.16	5.59	4.14	4.56
ROE(%)	5.43	6.30	7.28	5.78	6.77	7.28	6.79	
ROA(%)	3.73	4.45	5.12	4.05	4.85	5.12	4.72	
부채비율	42.16	40.28	43.80	41.43	40.40	43.80	44.41	
자본유보율	6,146.92	6,412.49	6,730.80		6,605.66	6,730.80	6,733.42	
EPS(원)	16,109	19,403	23,867	20,091	6,056	6,167	3,662	3,542
PER(배)	16.33	9.79	10.73	9.16	11.45	10.73	7.50	
BPS(원)	309,334	323,432	345,993	361,673	341,820	345,993	348,322	
PBR(배)	0.85	0.59	0.74	0.51	0.74	0.74	0.49	
현금DPS(원)	3,500	4,000	4,000	4,228	0	3,000		
현금배당수익률	1.33	2.11	1.56	2.30				
현금배당성향(%)	21.14	20.06	16.37	21.04	0.00	47.69		
발행주식수(보통주)	97,343,863	97,343,863	95,306,694		95,306,694	95,306,694	95,054,694	
