	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	4,502	4,933	5,283		1,169	1,301	1,442	
영업이익	647	679	745		146	178	211	
영업이익(발표기준)	647	679	745		146	178	211	
세전계속사업이익	749	1,045	1,038		196	275	268	
당기순이익	4,520	846	794		154	224	163	
당기순이익(지배)	4,470	846	794		154	224	163	
당기순이익(비지배)	50							
자산총계	4,896	7,470	8,126		7,704	7,990	8,126	
부채총계	1,318	1,376	1,389		1,378	1,429	1,389	
자본총계	3,578	6,095	6,737		6,326	6,561	6,737	
자본총계(지배)	3,578	6,095	6,737		6,326	6,561	6,737	
자본총계(비지배)								
자본금	27	36	36		36	36	36	
영업활동현금흐름	-301	731	392		163	71	94	
투자활동현금흐름	367	-502	-349		74	109	-348	
재무활동현금흐름	-363	-184	-191		-189	-3	2	
CAPEX	134	35	91		26	125	-64	
FCF	-435	696	301		137	-53	158	
이자발생부채	0	0	22		17	16	22	
영업이익률	14.37	13.76	14.10		12.50	13.68	14.64	
순이익률	100.40	17.14	15.04		13.18	17.25	11.32	
ROE(%)	96.96	17.49	12.38		10.46	10.89	12.38	
ROA(%)	75.05	13.68	10.19		8.60	8.95	10.19	
부채비율	36.84	22.57	20.62		21.78	21.78	20.62	
자본유보율	38,836.22	36,135.32	37,819.94		36,725.82	37,357.36	37,819.94	
EPS(원)	47,436	13,096	11,168		2,167	3,154	2,295	
PER(배)	3.13	9.05	9.40		15.34	12.10	9.40	
BPS(원)	80,971	98,052	108,385		101,770	105,561	108,385	
PBR(배)	1.83	1.21	0.97		1.36	1.11	0.97	
현금DPS(원)	4,100	3,000	3,000		0	0	3,000	
현금배당수익률	2.76	2.53	2.86					
현금배당성향(%)	4.05	22.05	23.48		0.00	0.00	114.23	
발행주식수(보통주)	5,315,894	7,112,437	7,112,437		7,112,437	7,112,437	7,112,437	
