	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,552	10,462	10,883		2,508	2,989	2,801	
영업이익	511	473	705	700	186	87	189	
영업이익(발표기준)	511	473	705		186	87	189	
세전계속사업이익	512	473	709	710	185	91	191	
당기순이익	388	340	515	510	140	73	119	
당기순이익(지배)	388	340	515	510	140	73	119	
당기순이익(비지배)								
자산총계	31,234	31,759	45,480	58,900	45,842	44,611	45,480	
부채총계	27,337	27,721	40,340	52,210	40,893	39,590	40,340	
자본총계	3,897	4,037	5,140	6,690	4,949	5,021	5,140	
자본총계(지배)	3,897	4,037	5,140		4,949	5,021	5,140	
자본총계(비지배)								
자본금	2,024	2,024	2,774		2,774	2,774	2,774	
영업활동현금흐름	-1,048	1,811	-5,357		-1,982	-833	-1,177	
투자활동현금흐름	-64	-135	-101		-27	-278	214	
재무활동현금흐름	1,086	-1,664	5,571		1,910	1,233	909	
CAPEX	8	24	7		2	2	2	
FCF								
이자발생부채	5,232	5,249	7,099		4,964	5,077	7,099	
영업이익률	7.80	4.52	6.47		7.41	2.93	6.75	
순이익률	5.93	3.25	4.74		5.58	2.43	4.25	
ROE(%)	10.19		11.23				11.23	
ROA(%)	1.34		1.33	0.98			1.33	
부채비율	701.47	686.63	784.82	780.42	826.36	788.51	784.82	
자본유보율	114.65	122.47	102.07		95.17	97.77	102.07	
EPS(원)	960	841	1,019	777	276	131	215	
PER(배)	11.26	10.53	5.50	6.36		6.83	5.50	
BPS(원)	10,955	11,403	10,197		9,817	9,961	10,197	
PBR(배)	0.99	0.78	0.55		0.59	0.54	0.55	
현금DPS(원)	485	485	345	345	0	0	345	
현금배당수익률	4.49	5.47	6.16	6.98				
현금배당성향(%)	44.42	50.43	33.74	37.53	0.00	0.00	145.92	
발행주식수(보통주)	40,481,190	40,481,190	55,481,190		55,481,190	55,481,190	55,481,190	
