	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,397	3,607	3,809	4,080	948	899	1,021	
영업이익	203	261	229	290	52	48	57	
영업이익(발표기준)	203	261	229		52	48	57	
세전계속사업이익	239	277	250	320	57	56	59	
당기순이익	171	187	190	240	40	44	46	
당기순이익(지배)	171	187	190	240	40	44	46	
당기순이익(비지배)	0							
자산총계	2,576	2,848	3,223	3,920	3,013	3,309	3,223	
부채총계	1,014	1,100	1,284	1,740	1,164	1,398	1,284	
자본총계	1,562	1,748	1,939	2,180	1,848	1,911	1,939	
자본총계(지배)	1,562	1,748	1,939	2,180	1,849	1,911	1,939	
자본총계(비지배)	0							
자본금	58	58	58	60	58	58	58	
영업활동현금흐름	381	535	160	460	97	-66	94	
투자활동현금흐름	-167	-395	-368	-400	-141	-453	145	
재무활동현금흐름	-173	-97	337	130	-28	395	-66	
CAPEX	141	233	575	240	132	57	176	
FCF	240	302	-415		-34	-123	-81	
이자발생부채	310	235	636		297	697	636	
영업이익률	5.99	7.23	6.02	7.11	5.46	5.37	5.57	
순이익률	5.04	5.19	5.00	5.88	4.19	4.91	4.54	
ROE(%)	11.19	11.32	10.33	11.65	10.18	9.43	10.33	
ROA(%)	6.15	6.91	6.27	6.72	6.09	5.57	6.27	
부채비율	64.90	62.94	66.22	79.82	62.98	73.16	66.22	
자본유보율	2,759.51	3,033.78	3,327.03		3,166.58	3,243.31	3,327.03	
EPS(원)	1,487	1,630	1,656	2,087	345	384	404	
PER(배)	7.87	10.52	11.56	7.79	15.90	15.79	11.56	
BPS(원)	13,826	15,466	17,159	19,292	16,359	16,912	17,159	
PBR(배)	0.85	1.11	1.12	0.84	1.52	1.39	1.12	
현금DPS(원)	200	200	200	200	0	0	200	
현금배당수익률	1.71	1.17	1.04	1.23				
현금배당성향(%)	13.21	12.06	11.87	9.58	0.00	0.00	48.70	
발행주식수(보통주)	11,500,000	11,500,000	11,500,000		11,500,000	11,500,000	11,500,000	
