	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	635	691	698		172	206	176	
영업이익	5	8	31		12	12	9	
영업이익(발표기준)	5	8	31		12	12	9	
세전계속사업이익	16	13	36		8	18	7	
당기순이익	17	13	35		6	21	5	
당기순이익(지배)	17	14	35		6	21	5	
당기순이익(비지배)	0							
자산총계	1,153	1,116	1,200		1,189	1,200	1,169	
부채총계	380	339	401		401	401	373	
자본총계	773	777	799		788	799	796	
자본총계(지배)	748	754	775		764	775	772	
자본총계(비지배)	24							
자본금	68	68	68		68	68	68	
영업활동현금흐름	37	28	99		41	25	31	
투자활동현금흐름	-2	-5	-108		-17	-48	52	
재무활동현금흐름	-87	-46	17		-3	-7	-37	
CAPEX	18	11	9		2	2	2	
FCF	19	17	90		39	23	29	
이자발생부채	282	243	277		285	277	247	
영업이익률	0.77	1.23	4.49		6.74	5.72	4.99	
순이익률	2.67	1.84	5.03		3.54	10.38	2.67	
ROE(%)	2.36	1.87	4.57		3.45	4.57	4.71	
ROA(%)	1.40	1.12	3.03		2.21	3.03	3.12	
부채비율	49.18	43.62	50.20		50.90	50.20	46.90	
자본유보율	978.20	987.82	1,018.77		996.76	1,018.77	1,008.63	
EPS(원)	134	108	269		47	163	38	
PER(배)	29.54	31.34	13.73		17.48	13.73	10.23	
BPS(원)	5,824	5,870	6,081		5,985	6,081	6,123	
PBR(배)	0.68	0.58	0.61		0.58	0.61	0.46	
현금DPS(원)	50	60	100		0	100		
현금배당수익률	1.26	1.77	2.71					
현금배당성향(%)	36.87	54.92	33.73		0.00	55.66		
발행주식수(보통주)	13,000,000	13,000,000	13,000,000		13,000,000	13,000,000	13,000,000	
