	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	809	1,073	1,591	2,051	430	448	500	531
영업이익	99	113	163	221	48	45	55	59
영업이익(발표기준)	99	113	163		48	45	55	
세전계속사업이익	96	115	170	226	48	47	55	58
당기순이익	80	92	145	199	40	44	61	51
당기순이익(지배)	81	95	147	202	40	45	61	49
당기순이익(비지배)	-2							
자산총계	718	1,063	1,544	1,820	1,275	1,544	1,636	
부채총계	195	272	625	714	396	625	672	
자본총계	523	791	919	1,110	879	919	963	
자본총계(지배)	519	789	918	1,111	878	918	963	
자본총계(비지배)	5							
자본금	38	45	45	46	45	45	45	
영업활동현금흐름	106	74	-13	236	7	50	105	
투자활동현금흐름	-53	-122	-224	-342	-33	-36	-126	
재무활동현금흐름	-9	186	176	-17	1	97	-2	
CAPEX	49	90	209	349	34	30	110	
FCF	58	-15	-222	-110	-26	20	-5	
이자발생부채	0	0	217		190	217	216	
영업이익률	12.24	10.56	10.25	10.77	11.09	10.00	10.94	11.08
순이익률	9.84	8.53	9.12	9.71	9.21	9.86	12.12	9.61
ROE(%)	16.80	14.51	17.23	19.91	14.81	17.23	20.48	
ROA(%)	12.05	10.28	11.13	11.84	10.07	11.13	12.77	
부채비율	37.18	34.44	68.02	64.31	45.10	68.02	69.78	
자본유보율	1,234.15	1,654.63	1,939.60		1,846.97	1,939.60	2,039.55	
EPS(원)	1,061	1,178	1,634	2,244	447	495	676	547
PER(배)		13.46	12.30	14.35	15.58	12.30	11.02	
BPS(원)	6,783	9,926	11,544	13,973	11,037	11,544	12,110	
PBR(배)	0.00	1.60	1.74	2.30	1.75	1.74	1.82	
현금DPS(원)	200	200	200	202	0	200		
현금배당수익률		1.26	1.00	0.63				
현금배당성향(%)	18.87	16.76	10.81	9.03	0.00	35.66		
발행주식수(보통주)	7,647,940	9,003,740	9,003,740		9,003,740	9,003,740	9,003,740	
