	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	923	914	993		275	248	215	
영업이익	9	1	-31		3	-3	-34	
영업이익(발표기준)	9	1	-31		3	-3	-34	
세전계속사업이익	0	-17	-53		-2	-4	-48	
당기순이익	5	-16	-51		-1	-4	-46	
당기순이익(지배)	5	-16	-51		-1	-4	-46	
당기순이익(비지배)								
자산총계	910	970	957		1,065	1,013	957	
부채총계	515	548	545		598	549	545	
자본총계	395	423	412		467	464	412	
자본총계(지배)	395	423	412		467	464	412	
자본총계(비지배)								
자본금	148	155	178		178	178	178	
영업활동현금흐름	39	10	96		-17	53	20	
투자활동현금흐름	-20	-34	-94		-7	-62	-21	
재무활동현금흐름	-25	24	17		59	-15	-9	
CAPEX	32	34	34		6	13	11	
FCF	7	-24	62		-23	41	9	
이자발생부채	366	401	357		387	384	357	
영업이익률	0.95	0.16	-3.10		0.92	-1.03	-15.75	
순이익률	0.53	-1.80	-5.10		-0.42	-1.55	-21.52	
ROE(%)	1.21	-4.01	-12.14		-1.20	-2.66	-12.14	
ROA(%)	0.52	-1.75	-5.25		-0.51	-1.15	-5.25	
부채비율	130.36	129.56	132.43		127.96	118.29	132.43	
자본유보율	75.52	61.61	29.68		58.60	55.82	29.68	
EPS(원)	17	-55	-144		-3	-11	-130	
PER(배)	57.55	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,371	1,398	1,179		1,338	1,329	1,179	
PBR(배)	0.70	0.64	0.70		0.76	0.64	0.70	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	29,506,142	30,912,611	35,598,043		35,598,043	35,598,043	35,598,043	
