	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,045	1,040	1,213		332	272	316	
영업이익	100	52	39		27	-22	0	
영업이익(발표기준)	100	52	39		27	-22	0	
세전계속사업이익	91	76	59		33	-11	-4	
당기순이익	92	286	70		32	-1	4	
당기순이익(지배)	93	287	70		32	-1	4	
당기순이익(비지배)	-1							
자산총계	2,399	2,643	2,899		2,722	2,718	2,899	
부채총계	652	356	581		403	393	581	
자본총계	1,747	2,287	2,318		2,319	2,324	2,318	
자본총계(지배)	1,738	2,277	2,308		2,310	2,315	2,308	
자본총계(비지배)	9							
자본금	72	80	80		80	80	80	
영업활동현금흐름	-171	268	3		57	43	-5	
투자활동현금흐름	-97	9	-121		-8	-20	-69	
재무활동현금흐름	262	-188	82		-18	-8	86	
CAPEX	23	54	128		14	13	85	
FCF	-194	214	-124		43	30	-90	
이자발생부채	379	26	221		135	136	221	
영업이익률	9.53	4.99	3.24		8.04	-7.97	-0.12	
순이익률	8.83	27.54	5.76		9.71	-0.48	1.24	
ROE(%)	5.45	14.28	3.05		4.12	3.19	3.05	
ROA(%)	4.00	11.37	2.52		3.56	2.76	2.52	
부채비율	37.35	15.57	25.07		17.37	16.93	25.07	
자본유보율	2,330.01	2,747.86	2,770.78		2,767.39	2,766.07	2,770.78	
EPS(원)	651	1,850	436		199	-7	24	
PER(배)	25.43	6.00	27.20		19.47	27.58	27.20	
BPS(원)	12,154	14,207	14,399		14,408	14,444	14,399	
PBR(배)	1.36	0.78	0.82		0.79	0.87	0.82	
현금DPS(원)	200	350	200		0	0	200	
현금배당수익률	1.21	3.15	1.69					
현금배당성향(%)	30.73	17.95	45.90		0.00	0.00	849.46	
발행주식수(보통주)	14,300,000	16,030,561	16,030,561		16,030,561	16,030,561	16,030,561	
