	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	837	877	589		119	125	133	
영업이익	28	21	-28		-8	-3	-19	
영업이익(발표기준)	28	21	-28		-8	-3	-19	
세전계속사업이익	-21	14	-166		-117	35	-90	
당기순이익	-26	12	-175		-121	35	-94	
당기순이익(지배)	-31	13	-118		-61	20	-83	
당기순이익(비지배)	4							
자산총계	682	1,039	891		903	882	891	
부채총계	405	323	382		292	250	382	
자본총계	278	716	509		610	632	509	
자본총계(지배)	202	599	455		554	561	455	
자본총계(비지배)	76							
자본금	199	308	310		310	310	310	
영업활동현금흐름	5	-4	36		-49	94	-23	
투자활동현금흐름	22	-145	-223		-132	-136	16	
재무활동현금흐름	1	374	96		-73	-29	140	
CAPEX	38	44	235		46	49	134	
FCF	-33	-48	-198		-95	44	-156	
이자발생부채	284	223	287		171	143	287	
영업이익률	3.31	2.38	-4.73		-6.90	-2.31	-14.32	
순이익률	-3.17	1.36	-29.65		-101.47	28.04	-71.12	
ROE(%)	-13.82	3.25	-22.43		-10.23	-6.31	-22.43	
ROA(%)	-3.74	1.39	-18.09		-12.91	-9.40	-18.08	
부채비율	145.90	45.06	75.09		47.91	39.54	75.09	
자본유보율	8.84	104.98	65.58		94.08	100.65	65.58	
EPS(원)	-77	23	-191		-98	33	-135	
PER(배)	N/A	67.18	N/A		N/A	N/A	N/A	
BPS(원)	508	973	734		895	906	734	
PBR(배)	3.19	1.59	1.93		1.86	1.67	1.93	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	39,742,341	61,587,062	61,906,025		61,906,025	61,906,025	61,906,025	
