	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,211	1,215	1,230		299	309	323	
영업이익	40	11	30		4	9	14	
영업이익(발표기준)	40	11	30		4	9	14	
세전계속사업이익	50	50	27		1	7	18	
당기순이익	32	31	20		4	5	11	
당기순이익(지배)	32	31	20		4	5	11	
당기순이익(비지배)	0							
자산총계	1,313	1,327	1,467		1,415	1,428	1,467	
부채총계	449	454	587		544	558	587	
자본총계	864	873	880		871	870	880	
자본총계(지배)	864	873	880		871	870	880	
자본총계(비지배)								
자본금	67	67	67		67	67	67	
영업활동현금흐름	25	20	9		18	2	-19	
투자활동현금흐름	11	29	-153		19	-1	-25	
재무활동현금흐름	-37	-48	145		-39	-3	46	
CAPEX	10	36	162		-14	0	29	
FCF	15	-16	-153		31	2	-47	
이자발생부채	213	177	335		286	289	335	
영업이익률	3.33	0.91	2.44		1.21	3.04	4.27	
순이익률	2.62	2.51	1.66		1.31	1.63	3.51	
ROE(%)	3.71	3.52	2.33		-0.91	-0.88	2.33	
ROA(%)	2.42	2.31	1.46		-0.59	-0.57	1.46	
부채비율	51.98	51.98	66.79		62.42	64.05	66.79	
자본유보율	1,197.28	1,210.87	1,220.19		1,208.22	1,207.04	1,220.19	
EPS(원)	330	318	213		41	52	118	
PER(배)	33.64	32.38	44.66		N/A	N/A	44.66	
BPS(원)	9,053	9,150	9,216		9,131	9,123	9,216	
PBR(배)	1.23	1.13	1.03		1.10	1.04	1.03	
현금DPS(원)	200	200	200		100	0	100	
현금배당수익률	1.80	1.94	2.10					
현금배당성향(%)	36.42	37.64	56.03		146.74	0.00	50.54	
발행주식수(보통주)	9,600,000	9,600,000	9,600,000		9,600,000	9,600,000	9,600,000	
