	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	1,970	2,119	2,213	2,185	547	568	531	
영업이익	317	378	345	300	82	109	93	
영업이익(발표기준)	317	378	345		82	109	93	
세전계속사업이익	285	399	385	312	117	74	146	
당기순이익	279	317	309	247	90	61	117	
당기순이익(지배)	279	317	309	247	90	61	117	
당기순이익(비지배)								
자산총계	2,658	3,020	3,312	3,467	3,221	3,312	3,456	
부채총계	641	735	761	718	732	761	837	
자본총계	2,017	2,285	2,551	2,749	2,489	2,551	2,619	
자본총계(지배)	2,017	2,285	2,551	2,749	2,489	2,551	2,619	
자본총계(비지배)								
자본금	81	81	81	81	81	81	81	
영업활동현금흐름	277	369	382	283	71	160	96	
투자활동현금흐름	-355	-218	-200	-235	-97	6	-141	
재무활동현금흐름	1	-5	-17	-49	56	-10	-1	
CAPEX	263	172	189	178	57	30	44	
FCF	14	196	193		14	130	52	
이자발생부채	252	285	327		336	327	326	
영업이익률	16.10	17.81	15.58	13.73	15.03	19.11	17.47	
순이익률	14.14	14.94	13.97	11.30	16.40	10.79	21.96	
ROE(%)	14.70	14.73	12.79	9.32	13.94	12.79	13.46	
ROA(%)	11.14	11.16	9.77	7.29	10.67	9.77	10.11	
부채비율	31.79	32.16	29.85	26.12	29.40	29.85	31.97	
자본유보율	2,658.42	2,988.39	3,312.62		3,237.06	3,312.62	3,396.05	
EPS(원)	1,719	1,954	1,907	1,522	553	378	719	
PER(배)	17.71	11.74	9.62	11.96	9.59	9.62	9.60	
BPS(원)	13,622	15,432	17,201	18,536	16,784	17,201	17,659	
PBR(배)	2.24	1.49	1.07	0.98	1.15	1.07	1.12	
현금DPS(원)	300	330	330	330	0	330		
현금배당수익률	0.99	1.44	1.80	1.81				
현금배당성향(%)	15.94	15.43	15.83	21.69	0.00	79.81		
발행주식수(보통주)	16,207,322	16,207,322	16,231,822		16,231,822	16,231,822	16,231,822	
