	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	3,209	3,885	3,866		945	926	998	
영업이익	211	203	265		62	48	75	
영업이익(발표기준)	211	203	265		62	48	75	
세전계속사업이익	179	177	244		56	43	71	
당기순이익	137	137	189		42	33	58	
당기순이익(지배)	137	137	189		42	33	58	
당기순이익(비지배)								
자산총계	3,287	3,328	3,329		3,356	3,249	3,329	
부채총계	2,079	2,046	1,909		2,009	1,869	1,909	
자본총계	1,208	1,282	1,420		1,347	1,380	1,420	
자본총계(지배)	1,208	1,282	1,420		1,347	1,380	1,420	
자본총계(비지배)								
자본금	27	27	27		27	27	27	
영업활동현금흐름	434	259	345		141	-13	95	
투자활동현금흐름	-126	-163	-153		-47	-27	-68	
재무활동현금흐름	-325	59	-306		-43	-11	-42	
CAPEX	131	166	125		47	27	39	
FCF	303	93	220		94	-40	56	
이자발생부채	957	1,078	898		910	911	898	
영업이익률	6.59	5.21	6.86		6.60	5.17	7.54	
순이익률	4.26	3.52	4.90		4.40	3.53	5.77	
ROE(%)		10.99	14.02		9.69	10.36	14.02	
ROA(%)		4.14	5.69		3.80	4.24	5.69	
부채비율	172.11	159.60	134.36		149.08	135.42	134.36	
자본유보율	4,448.62	4,726.72	5,248.11		4,973.15	5,095.64	5,248.11	
EPS(원)	1,230	1,029	1,424		313	246	433	
PER(배)	11.42	9.04	6.10		9.99	8.37	6.10	
BPS(원)	9,089	9,646	10,689		10,139	10,384	10,689	
PBR(배)	1.55	0.96	0.81		0.94	0.84	0.81	
현금DPS(원)	250	250	250		0	0	250	
현금배당수익률	1.78	2.69	2.88					
현금배당성향(%)	24.32	24.29	17.55		0.00	0.00	57.79	
발행주식수(보통주)	12,523,850	12,523,850	12,523,850		12,523,850	12,523,850	12,523,850	
