	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	24,623	25,215	27,710	28,232	6,275	7,699	7,224	
영업이익	784	565	977	659	262	398	89	
영업이익(발표기준)	784	565	977		262	398	89	
세전계속사업이익	880	-366	205	509	132	219	-347	
당기순이익	604	-454	31	386	94	152	-378	
당기순이익(지배)	317	-159	202	212	49	54	-51	
당기순이익(비지배)	287							
자산총계	16,936	16,783	17,314	17,258	17,365	18,170	17,314	
부채총계	9,924	10,606	11,355	10,835	11,120	11,795	11,355	
자본총계	7,012	6,177	5,959	6,422	6,245	6,375	5,959	
자본총계(지배)	2,853	2,604	2,715	2,846	2,724	2,770	2,715	
자본총계(비지배)	4,159							
자본금	200	200	200	200	200	200	200	
영업활동현금흐름	958	145	1,449	1,835	-666	404	875	
투자활동현금흐름	-1,727	-276	-564	-4,433	-59	-66	-411	
재무활동현금흐름	-753	-41	-494	-223	576	24	-532	
CAPEX	349	407	605	350	182	115	168	
FCF	609	-262	845		-849	290	706	
이자발생부채	6,382	6,736	7,106		7,508	7,717	7,106	
영업이익률	3.19	2.24	3.52	2.33	4.17	5.17	1.24	
순이익률	2.45	-1.80	0.11	1.37	1.50	1.98	-5.24	
ROE(%)	11.52	-5.83	7.58	7.63	1.85	1.05	7.93	
ROA(%)	3.52	-2.69	0.19	2.23	-0.47	-0.73	0.29	
부채비율	141.53	171.69	190.55	168.72	178.05	185.04	190.55	
자본유보율	1,586.73	1,495.74	1,555.21		1,550.33	1,577.67	1,555.21	
EPS(원)	792	-398	504	530	123	134	-128	
PER(배)	13.57	N/A	14.65	9.60	65.87	99.26	14.00	
BPS(원)	7,242	6,633	6,914	7,249	6,937	7,055	6,914	
PBR(배)	1.48	1.21	1.07	0.70	1.21	1.04	1.07	
현금DPS(원)	220	220	250		0	0	250	
현금배당수익률	2.05	2.75	3.39					
현금배당성향(%)	27.34	-54.26	48.71		0.00	0.00	-192.34	
발행주식수(보통주)	40,000,000	40,000,000	40,000,000		40,000,000	40,000,000	40,000,000	
