	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,321	1,346	1,402		392	360	273	
영업이익	-133	63	23		36	31	-62	
영업이익(발표기준)	-133	63	23		36	31	-62	
세전계속사업이익	19	297	168		75	96	-50	
당기순이익	-35	238	114		52	83	-52	
당기순이익(지배)	-16	227	127		38	70	-11	
당기순이익(비지배)	-19							
자산총계	3,376	3,663	3,796		3,703	3,781	3,796	
부채총계	661	750	819		762	757	819	
자본총계	2,715	2,913	2,976		2,941	3,024	2,976	
자본총계(지배)	2,392	2,586	2,666		2,605	2,675	2,666	
자본총계(비지배)	323							
자본금	20	60	60		60	60	60	
영업활동현금흐름	89	231	166		-31	54	64	
투자활동현금흐름	30	-119	-27		-45	139	75	
재무활동현금흐름	-72	-48	-142		-75	-25	-16	
CAPEX	122	99	29		7	9	7	
FCF	-32	132	137		-38	46	57	
이자발생부채	3	0	96		107	120	96	
영업이익률	-10.08	4.72	1.65		9.31	8.58	-22.55	
순이익률	-2.67	17.69	8.14		13.24	23.17	-19.01	
ROE(%)	-0.68	9.12	4.83		7.59	8.22	4.83	
ROA(%)	-1.01	6.76	3.06		5.26	5.91	3.06	
부채비율	24.34	25.75	27.53		25.92	25.03	27.53	
자본유보율	12,202.19	4,459.34	4,597.93		4,492.54	4,613.72	4,597.93	
EPS(원)	-138	1,905	1,064		322	587	-90	
PER(배)	N/A	5.18	11.14		7.19	6.36	11.14	
BPS(원)	20,174	21,814	22,486		21,972	22,563	22,486	
PBR(배)	0.53	0.45	0.53		0.53	0.50	0.53	
현금DPS(원)	236	400	450		0	0	450	
현금배당수익률	2.21	4.06	3.80					
현금배당성향(%)	-168.06	20.88	42.09		0.00	0.00	-496.58	
발행주식수(보통주)	11,920,959	11,920,959	11,920,959		11,920,959	11,920,959	11,920,959	
