	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	517	446	737		120	178	320	
영업이익	32	10	28		-7	3	45	
영업이익(발표기준)	32	10	28		-7	3	45	
세전계속사업이익	36	7	9		-8	2	30	
당기순이익	34	19	19		-8	2	36	
당기순이익(지배)	34	19	19		-8	2	36	
당기순이익(비지배)								
자산총계	721	865	941		840	836	941	
부채총계	215	331	222		333	326	222	
자본총계	506	534	719		507	510	719	
자본총계(지배)	506	534	719		507	510	719	
자본총계(비지배)								
자본금	32	32	46		32	32	46	
영업활동현금흐름	70	-64	-52		-7	-15	-37	
투자활동현금흐름	-44	-100	93		52	73	20	
재무활동현금흐름	-8	179	0		-4	0	0	
CAPEX	5	7	2		1	2	1	
FCF	65	-71	-54		-9	-17	-37	
이자발생부채	76	232	74		240	246	74	
영업이익률	6.25	2.24	3.83		-6.01	1.65	14.21	
순이익률	6.64	4.18	2.63		-6.75	1.38	11.15	
ROE(%)	6.97	3.59			3.19			
ROA(%)	5.00	2.35			1.95			
부채비율	42.59	61.94	30.82		65.73	63.91	30.82	
자본유보율	1,488.28	1,578.95	1,494.60		1,499.93	1,507.68	1,494.60	
EPS(원)	539	293	283		-127	39	433	
PER(배)	11.67	20.90	37.45		40.20			
BPS(원)	7,941	8,395	7,874		7,959	8,014	7,874	
PBR(배)	0.79	0.73	1.35		1.28	1.21	1.35	
현금DPS(원)	150	100	50		0	0	50	
현금배당수익률	2.38	1.63	0.47					
현금배당성향(%)	27.82	34.15	23.61		0.00	0.00	12.81	
발행주식수(보통주)	6,365,710	6,365,710	9,136,944		6,365,710	6,365,710	9,136,944	
