	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	526	609	650		194	200	131	
영업이익	38	29	30		17	-5	8	
영업이익(발표기준)	38	29	30		17	-5	8	
세전계속사업이익	19	25	41		17	7	9	
당기순이익	27	20	40		14	9	8	
당기순이익(지배)	27	20	40		14	9	8	
당기순이익(비지배)	0							
자산총계	1,094	1,176	1,355		1,259	1,355	1,380	
부채총계	558	507	594		545	594	606	
자본총계	536	669	760		715	760	774	
자본총계(지배)	536	669	760		715	760	774	
자본총계(비지배)	0							
자본금	176	209	232		212	232	232	
영업활동현금흐름	-59	6	77		-38	96	99	
투자활동현금흐름	-11	-38	-144		40	-140	-120	
재무활동현금흐름	86	68	19		6	27	24	
CAPEX	4	15	109		-45	107	115	
FCF	-63	-9	-31		7	-11	-16	
이자발생부채	444	436	421		450	421	448	
영업이익률	7.16	4.77	4.55		8.73	-2.51	5.95	
순이익률	5.20	3.21	6.14		7.47	4.27	6.13	
ROE(%)	5.33	3.24	5.59		3.27	5.76	6.22	
ROA(%)	2.64	1.72	3.16		1.78	3.26	3.55	
부채비율	104.05	75.75	78.17		76.20	78.17	78.20	
자본유보율	267.55	271.45	275.90		284.39	275.90	279.38	
EPS(원)	78	52	93		34	19	17	
PER(배)	21.59	31.13	32.19		30.74	31.20	25.56	
BPS(원)	1,525	1,604	1,642		1,685	1,642	1,673	
PBR(배)	1.10	1.01	1.82		0.95	1.82	1.57	
현금DPS(원)	0	0	0		0	0		
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	35,169,296	41,731,440	46,305,180		42,415,467	46,305,180	46,305,180	
