	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	617	637	679		176	157	153	
영업이익	45	30	23		5	2	5	
영업이익(발표기준)	45	30	23		5	2	5	
세전계속사업이익	43	34	21		6	-3	7	
당기순이익	35	28	20		7	-2	7	
당기순이익(지배)	36	29	21		7	-2	8	
당기순이익(비지배)	-1							
자산총계	789	1,079	1,292		1,296	1,292	1,336	
부채총계	265	533	729		732	729	770	
자본총계	523	547	564		564	564	567	
자본총계(지배)	521	545	564		564	564	567	
자본총계(비지배)	2							
자본금	76	76	76		76	76	76	
영업활동현금흐름	46	8	-45		-71	49	44	
투자활동현금흐름	-36	-257	-206		2	-39	-72	
재무활동현금흐름	57	195	243		65	-4	28	
CAPEX	36	254	205		-2	39	56	
FCF	10	-247	-250		-69	11	-12	
이자발생부채	86	286	539		539	539	571	
영업이익률	7.31	4.76	3.43		2.72	1.38	3.02	
순이익률	5.72	4.41	2.98		3.80	-1.16	4.70	
ROE(%)		5.43	3.86		5.18	3.86	3.74	
ROA(%)		3.01	1.71		2.42	1.71	1.54	
부채비율	50.73	97.46	129.26		129.78	129.26	135.81	
자본유보율	587.48	619.34	643.26		643.13	643.26	648.13	
EPS(원)	245	191	141		47	-11	52	
PER(배)	30.59	38.40	48.40		30.80	48.40	63.79	
BPS(원)	3,436	3,595	3,715		3,715	3,715	3,740	
PBR(배)	2.18	2.04	1.84		1.56	1.84	2.34	
현금DPS(원)	33	33	28		0	28		
현금배당수익률	0.44	0.45	0.41					
현금배당성향(%)	13.89	17.29	19.87		0.00	-253.41		
발행주식수(보통주)	15,170,500	15,170,500	15,170,500		15,170,500	15,170,500	15,170,500	
