	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	34,946	37,048	36,239		9,350	8,364	9,192	
영업이익	-653	-642	-2,819		-491	-1,052	-998	
영업이익(발표기준)	-653	-642	-2,819		-491	-1,052	-998	
세전계속사업이익	-658	-618	-3,413		-514	-1,079	-1,559	
당기순이익	-658	-618	-3,414		-514	-1,079	-1,559	
당기순이익(지배)	-658	-618	-3,414		-514	-1,079	-1,559	
당기순이익(비지배)								
자산총계	22,480	22,056	20,192		24,708	21,490	20,192	
부채총계	14,729	15,124	16,161		18,056	15,916	16,161	
자본총계	7,752	6,933	4,031		6,652	5,574	4,031	
자본총계(지배)	7,752	6,933	4,031		6,652	5,574	4,031	
자본총계(비지배)								
자본금	6,897	6,897	7,492		7,492	7,492	7,492	
영업활동현금흐름	2,044	1,771	-255		201	-3,731	1,440	
투자활동현금흐름	-2,775	-2,577	-2,077		-524	-364	-305	
재무활동현금흐름	502	213	2,028		-103	1,353	-309	
CAPEX	1,575	1,369	1,368		358	249	204	
FCF	469	402	-1,623		-157	-3,979	1,236	
이자발생부채	2,338	2,532	4,245		3,243	4,589	4,245	
영업이익률	-1.87	-1.73	-7.78		-5.25	-12.57	-10.86	
순이익률	-1.88	-1.67	-9.42		-5.50	-12.90	-16.96	
ROE(%)	-8.29	-8.42	-62.27		-14.25	-29.70	-62.27	
ROA(%)	-2.98	-2.78	-16.16		-4.38	-8.74	-16.16	
부채비율	190.01	218.14	400.89		271.43	285.51	400.89	
자본유보율	12.08	0.20	-46.47		-11.47	-25.87	-46.47	
EPS(원)	-478	-448	-2,290		-343	-720	-1,040	
PER(배)	N/A	N/A	N/A		N/A	N/A	N/A	
BPS(원)	5,619	5,026	2,690		4,440	3,720	2,690	
PBR(배)	0.91	0.79	0.77		0.91	0.77	0.77	
현금DPS(원)	0							
현금배당수익률	0.00							
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	137,949,396	137,949,396	149,840,002		149,840,002	149,840,002	149,840,002	
