	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	4,901	8,309	7,956		1,894	2,143	1,707	
영업이익	136	186	167		41	33	44	
영업이익(발표기준)	136	186	167		41	33	44	
세전계속사업이익	104	204	184		46	33	58	
당기순이익	151	163	142		36	25	45	
당기순이익(지배)	151	163	144		36	27	46	
당기순이익(비지배)								
자산총계	2,685	2,801	2,899		2,817	2,899	2,927	
부채총계	1,201	1,202	1,206		1,144	1,206	1,246	
자본총계	1,484	1,599	1,693		1,672	1,693	1,681	
자본총계(지배)	1,484	1,599	1,682		1,661	1,682	1,672	
자본총계(비지배)								
자본금	174	174	174		174	174	174	
영업활동현금흐름	41	124	30		122	-127	50	
투자활동현금흐름	-482	-133	-122		-109	37	-51	
재무활동현금흐름	375	-108	-4		37	18	28	
CAPEX	41	95	71		55	-3	57	
FCF	0	30	-41		67	-124	-6	
이자발생부채	817	645	707		690	707	732	
영업이익률	2.78	2.23	2.09		2.17	1.55	2.59	
순이익률	3.08	1.96	1.79		1.88	1.19	2.61	
ROE(%)	10.48	10.57	8.75		11.11	8.74	9.95	
ROA(%)	6.56	5.94	4.98		6.34	4.98	5.49	
부채비율	80.94	75.17	71.27		68.45	71.27	74.14	
자본유보율	777.38	847.93	898.68		884.13	898.68	894.06	
EPS(원)	433	467	412		103	76	131	
PER(배)	7.85	7.05	8.37		6.66	8.37	5.87	
BPS(원)	4,407	4,749	4,997		4,932	4,997	4,965	
PBR(배)	0.77	0.69	0.69		0.69	0.69	0.55	
현금DPS(원)	160	160	160		0	160		
현금배당수익률	4.71	4.86	4.64					
현금배당성향(%)	35.67	33.06	37.53		0.00	202.78		
발행주식수(보통주)	34,869,420	34,869,420	34,869,420		34,869,420	34,869,420	34,869,420	
