	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	875	1,201	1,353	1,820	346	337	385	396
영업이익	180	270	272	366	62	69	72	77
영업이익(발표기준)	180	270	272		62	69	72	
세전계속사업이익	167	267	280	374	68	65	78	78
당기순이익	148	226	231	307	49	59	63	
당기순이익(지배)	148	226	230	309	49	59	63	66
당기순이익(비지배)	0							
자산총계	1,017	1,347	2,352	2,592	2,272	2,352	2,386	
부채총계	248	272	246	315	230	246	267	
자본총계	770	1,076	2,106	2,277	2,042	2,106	2,119	
자본총계(지배)	770	1,076	2,106	2,262	2,042	2,106	2,119	
자본총계(비지배)	0							
자본금	11	40	51	48	51	51	51	
영업활동현금흐름	143	222	227	266	119	43	76	
투자활동현금흐름	-139	-221	-1,016	-315	-97	-67	40	
재무활동현금흐름	-11	67	778	-2	15	0	-37	
CAPEX	143	124	251	271	55	81	67	
FCF	0	98	-24	57	64	-38	8	
이자발생부채	137	132	120		120	120	105	
영업이익률	20.62	22.52	20.10	20.08	17.79	20.62	18.66	19.47
순이익률	16.94	18.85	17.04	16.87	14.05	17.61	16.32	
ROE(%)	21.35	24.53	14.49	14.17	16.43	14.49	11.36	
ROA(%)	16.09	19.14	12.46	12.42	14.30	12.46	10.06	
부채비율	32.19	25.23	11.70	13.82	11.24	11.70	12.59	
자본유보율	6,924.66	2,598.06	4,062.37		3,935.95	4,062.37	4,127.14	
EPS(원)	1,853	2,829	2,343	3,094	486	593	628	655
PER(배)			26.29	24.76	24.62	26.29	22.48	
BPS(원)	9,619	13,450	21,060	23,002	20,422	21,060	21,284	
PBR(배)	0.00	0.00	2.92	3.33	3.22	2.92	2.43	
현금DPS(원)	0	0	300	275	0	300		
현금배당수익률			0.49	0.36		0.49		
현금배당성향(%)	0.00	0.00	13.02	8.89	0.00	50.60		
발행주식수(보통주)	7,440,408	7,856,294	10,000,000		10,000,000	10,000,000	10,000,000	
