	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	1,182	1,245	1,372	1,600	330	349	380	311
영업이익	90	70	154	216	40	44	45	30
영업이익(발표기준)	90	70	154		40	44	45	
세전계속사업이익	96	93	156	220	41	43	45	
당기순이익	80	80	123	180	32	33	35	
당기순이익(지배)	80	80	123	176	32	33	35	27
당기순이익(비지배)								
자산총계	1,795	1,845	2,333	2,630	2,083	2,093	2,333	
부채총계	374	369	749	870	562	539	749	
자본총계	1,420	1,477	1,585	1,760	1,521	1,554	1,585	
자본총계(지배)	1,420	1,477	1,585	1,760	1,521	1,554	1,585	
자본총계(비지배)								
자본금	131	131	131	140	131	131	131	
영업활동현금흐름	204	155	170	240	143	27	0	
투자활동현금흐름	-126	-161	-443	-260	-182	-158	-104	
재무활동현금흐름	-69	-31	199	110	40	49	110	
CAPEX	85	164	473		226	150	97	
FCF	120	-9	-303	30	-83	-123	-97	
이자발생부채	60	49	284		121	167	284	
영업이익률	7.64	5.63	11.24	13.50	12.21	12.53	11.87	9.65
순이익률	6.78	6.39	8.94	11.25	9.62	9.52	9.14	
ROE(%)	5.78	5.49		10.52				
ROA(%)	4.45	4.37		7.25				
부채비율	26.36	24.96	47.26	49.43	36.93	34.69	47.26	
자본유보율	999.05	1,045.06	1,127.67		1,078.99	1,104.17	1,127.67	
EPS(원)	1,461	1,450	2,236	3,208	578	607	632	492
PER(배)	13.93	13.64	13.20	9.96				
BPS(원)	26,373	27,416	29,422	32,678	28,239	28,850	29,422	
PBR(배)	0.77	0.72	1.00	0.98	0.94	0.96	1.00	
현금DPS(원)	381	191	191	191	0	0	191	
현금배당수익률	1.87	0.96	0.65	0.60				
현금배당성향(%)	25.60	12.89	8.36	5.95	0.00	0.00	29.57	
발행주식수(보통주)	5,485,962	5,485,962	5,485,962		5,485,962	5,485,962	5,485,962	
