	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	8,586	11,289	15,460	16,686	3,941			2,695
영업이익	309	448	858	916	235			106
영업이익(발표기준)	309	448	858		235			
세전계속사업이익	252	422	822	905	242			113
당기순이익	141	412	729	734	274			
당기순이익(지배)	141	412	729	734	274			85
당기순이익(비지배)								
자산총계	9,010	19,015	24,092	25,981	20,853		24,092	
부채총계	5,842	10,806	14,408	15,918	12,437		14,408	
자본총계	3,168	8,210	9,684	10,062	8,417		9,684	
자본총계(지배)	3,168	8,210	9,684	10,061	8,417		9,684	
자본총계(비지배)								
자본금	2,700	5,103	5,512	5,510	5,103		5,512	
영업활동현금흐름	1,028	1,130	4,086	1,920				
투자활동현금흐름	-701	-225	-1,334	-1,036				
재무활동현금흐름	-173	-111	846	-454				
CAPEX	386	356	425	852				
FCF	642	775	3,661	1,493	0		0	
이자발생부채	1,099	1,212	1,774		1,472		1,774	
영업이익률	3.60	3.97	5.55	5.49	5.96			3.95
순이익률	1.64	3.65	4.71	4.40	6.94			
ROE(%)	3.91		8.15	7.43				
ROA(%)	1.66		3.38	2.93				
부채비율	184.43	131.62	148.78	158.19	147.76		148.78	
자본유보율	17.33	60.88	76.01		64.94		76.01	
EPS(원)	261	556	706	666	268			77
PER(배)			14.67	12.34				
BPS(원)	5,866	8,043	8,786	9,136	8,246		8,786	
PBR(배)	0.00	0.00	1.18	0.90	0.00		1.18	
현금DPS(원)	1,800	155	310	315	0	0	310	
현금배당수익률			3.00	3.84				
현금배당성향(%)	690.68	38.36	46.88	47.35	0.00			
발행주식수(보통주)	54,000,000	102,067,124	110,230,389		102,067,124	102,067,124	110,230,389	
