	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	650	615	1,021		136	140	606	
영업이익	-46	-30	-60		-10	-19	-15	
영업이익(발표기준)	-46	-30	-60		-10	-19	-15	
세전계속사업이익	123	29	-81		2	-18	-59	
당기순이익	94	-30	-83		1	-19	-58	
당기순이익(지배)	97	-27	-51		1	-18	-28	
당기순이익(비지배)	-2							
자산총계	2,426	2,386	2,525		2,279	2,253	2,525	
부채총계	212	229	475		199	189	475	
자본총계	2,214	2,157	2,050		2,080	2,064	2,050	
자본총계(지배)	2,171	2,120	2,003		2,043	2,028	2,003	
자본총계(비지배)	43							
자본금	89	89	89		89	89	89	
영업활동현금흐름	-24	-53	-43		-21	-21	-3	
투자활동현금흐름	153	-38	196		137	9	41	
재무활동현금흐름	-2	-34	-54		-62	1	12	
CAPEX	8	112	80		2	1	69	
FCF	-32	-165	-123		-23	-22	-73	
이자발생부채	17	16	227		19	21	227	
영업이익률	-7.03	-4.87	-5.84		-7.06	-13.78	-2.44	
순이익률	14.45	-4.84	-8.10		0.45	-13.34	-9.63	
ROE(%)	4.76	-1.26	-2.47		-1.02	-3.16	-2.47	
ROA(%)	4.12	-1.24	-3.37		-0.94	-2.92	-3.37	
부채비율	9.56	10.64	23.19		9.54	9.16	23.19	
자본유보율	2,135.38	2,289.74	2,197.97		2,232.64	2,212.68	2,197.97	
EPS(원)	542	-152	-285		3	-100	-157	
PER(배)	10.48	N/A	N/A		N/A	N/A	N/A	
BPS(원)	12,313	12,026	11,960		11,922	11,830	11,960	
PBR(배)	0.46	0.34	0.27		0.33	0.28	0.27	
현금DPS(원)	170	260	100		0	0	100	
현금배당수익률	2.99	6.40	3.08					
현금배당성향(%)	30.95	-169.41	-33.03		0.00	0.00	-59.90	
발행주식수(보통주)	17,858,304	17,858,304	17,858,304		17,858,304	17,858,304	17,858,304	
