	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,657	2,987	3,646		943	1,037	846	
영업이익	242	244	236		80	85	31	
영업이익(발표기준)	242	244	236		80	85	31	
세전계속사업이익	284	277	273		90	81	32	
당기순이익	214	206	215		69	67	25	
당기순이익(지배)	215	208	216		69	67	25	
당기순이익(비지배)	0							
자산총계	2,564	2,769	2,988		2,903	2,988	2,961	
부채총계	887	928	1,080		1,064	1,080	1,088	
자본총계	1,677	1,841	1,907		1,839	1,907	1,873	
자본총계(지배)	1,645	1,797	1,906		1,838	1,906	1,872	
자본총계(비지배)	32							
자본금	125	125	125		125	125	125	
영업활동현금흐름	55	70	302		-120	-27	-100	
투자활동현금흐름	-35	-18	-183		28	31	-17	
재무활동현금흐름	-19	-68	-59		-2	-1	-9	
CAPEX	11	19	14		2	6	2	
FCF	43	51	289		-122	-34	-102	
이자발생부채	75	75	91		93	91	89	
영업이익률	9.11	8.17	6.46		8.50	8.20	3.67	
순이익률	8.07	6.91	5.90		7.28	6.47	2.91	
ROE(%)	13.77	12.09	11.65		11.95	11.65	11.60	
ROA(%)	8.54	7.74	7.48		7.62	7.48	7.06	
부채비율	52.89	50.43	56.64		57.84	56.64	58.05	
자본유보율	1,222.56	1,379.38	1,513.46		1,464.84	1,513.46	1,497.14	
EPS(원)	859	832	863		276	267	99	
PER(배)	5.32	6.06	5.16		5.27	5.16	4.60	
BPS(원)	6,687	7,489	8,026		7,741	8,026	7,984	
PBR(배)	0.68	0.67	0.55		0.58	0.55	0.48	
현금DPS(원)	160	160	190		0	190		
현금배당수익률	3.50	3.17	4.27					
현금배당성향(%)	18.38	18.49	20.92		0.00	67.71		
발행주식수(보통주)	25,000,000	25,000,000	25,000,000		25,000,000	25,000,000	25,000,000	
