	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	4,678	5,773	6,106		1,239	1,787	947	
영업이익	100	313	300		25	3	33	
영업이익(발표기준)	100	313	300		25	3	33	
세전계속사업이익	-88	242	142		-8	-34	-32	
당기순이익	-67	279	204		8	1	3	
당기순이익(지배)	-67	279	204		8	1	3	
당기순이익(비지배)								
자산총계	8,183	8,641	8,284		9,242	8,284	8,315	
부채총계	7,190	6,429	5,909		6,834	5,909	5,940	
자본총계	993	2,212	2,375		2,409	2,375	2,374	
자본총계(지배)	993	2,212	2,375		2,409	2,375	2,374	
자본총계(비지배)								
자본금	691	691	691		691	691	691	
영업활동현금흐름	664	-592	729		355	-73	-127	
투자활동현금흐름	-401	-40	141		-5	-35	-22	
재무활동현금흐름	-412	234	-730		170	-849	92	
CAPEX	141	78	88		26	33	21	
FCF	523	-670	641		329	-106	-149	
이자발생부채	4,166	3,461	2,920		3,784	2,920	3,099	
영업이익률	2.15	5.43	4.92		2.03	0.19	3.46	
순이익률	-1.43	4.83	3.34		0.65	0.06	0.33	
ROE(%)	-6.48	17.41	8.88		29.20	8.88	6.09	
ROA(%)	-0.81	3.32	2.41		5.54	2.41	1.68	
부채비율	724.17	290.64	248.84		283.72	248.84	250.18	
자본유보율	-50.73	-4.04	18.63		23.24	18.63	18.73	
EPS(원)	-242	1,009	737		29	4	11	
PER(배)	N/A	6.69	9.20		4.47	9.20	8.46	
BPS(원)	3,591	8,001	8,589		8,712	8,589	8,588	
PBR(배)	2.55	0.84	0.79		0.92	0.79	0.50	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00		
발행주식수(보통주)	23,008,904	23,008,904	23,008,904		23,008,904	23,008,904	23,008,904	
