	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	7,689	5,113	6,743	8,534	1,718	1,622	2,386	2,040
영업이익	135	-353	-218	316	-48	6	-38	58
영업이익(발표기준)	135	-353	-218		-48	6	-38	
세전계속사업이익	-49	-296	-457	161	-80	-34	-178	-5
당기순이익	-103	-187	-414	124	-81	-35	-172	
당기순이익(지배)	-103	-187	-414	123	-81	-35	-172	29
당기순이익(비지배)								
자산총계	12,313	7,434	8,301	8,915	8,356	8,607	8,301	
부채총계	6,882	5,124	6,416	6,907	6,249	6,535	6,416	
자본총계	5,432	2,310	1,885	2,008	2,106	2,072	1,885	
자본총계(지배)	5,432	2,310	1,885	2,008	2,106	2,072	1,885	
자본총계(비지배)								
자본금	695	329	329	329	329	329	329	
영업활동현금흐름	-694	184	-647	151	-106	-340	-21	
투자활동현금흐름	127	-148	-7	-1,335	-50	20	36	
재무활동현금흐름	566	-161	270	474	-36	328	-129	
CAPEX	29	25	79	160	14	23	32	
FCF	-723	160	-727	105	-120	-363	-53	
이자발생부채	3,731	2,236	2,557		2,337	2,681	2,557	
영업이익률	1.75	-6.91	-3.24	3.71	-2.81	0.36	-1.58	2.86
순이익률	-1.35	-3.65	-6.15	1.46	-4.69	-2.16	-7.22	
ROE(%)	-1.92	-4.83	-19.76	6.34	-14.84	-13.67	-19.76	
ROA(%)	-0.80	-1.89	-5.27	1.44	-3.97	-3.78	-5.27	
부채비율	126.70	221.78	340.34	344.03	296.67	315.45	340.34	
자본유보율	514.09	548.42	421.12		485.52	475.11	421.12	
EPS(원)	-149	-385	-1,258	374	-244	-106	-523	87
PER(배)	N/A	N/A	N/A	8.60	N/A	N/A	N/A	
BPS(원)	7,815	7,014	5,723	6,095	6,395	6,289	5,723	
PBR(배)	0.45	0.75	0.78	0.53	0.58	0.55	0.78	
현금DPS(원)	0			0				
현금배당수익률	0.00			0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	69,500,000	32,947,142	32,947,142		32,947,142	32,947,142	32,947,142	
