	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	8,116	10,075	10,002	12,022	2,681	2,933	2,902	2,945
영업이익	338	308	-179	733	7	99	137	159
영업이익(발표기준)	338	308	-179		7	99	137	
세전계속사업이익	190	104	-424	597	-21	-40	102	134
당기순이익	161	23	-394	479	-46	-7	82	
당기순이익(지배)	159	50	-366	477	-40	1	82	100
당기순이익(비지배)	2							
자산총계	7,282	8,133	8,399	8,702	8,372	8,399	8,621	
부채총계	5,134	5,988	6,784	6,436	6,777	6,784	6,937	
자본총계	2,147	2,146	1,615	2,266	1,594	1,615	1,685	
자본총계(지배)	2,090	2,128	1,625	2,274	1,597	1,625	1,695	
자본총계(비지배)	57							
자본금	122	122	122	151	122	122	122	
영업활동현금흐름	1,330	905	-316	1,246	329	-407	283	
투자활동현금흐름	-609	-995	-737	-725	-362	-173	-126	
재무활동현금흐름	-614	233	871	-428	-51	520	-146	
CAPEX	520	980	750	721	364	158	126	
FCF	809	-75	-1,067	632	-35	-565	157	
이자발생부채	1,878	2,240	3,425		3,037	3,425	3,417	
영업이익률	4.17	3.05	-1.79	6.10	0.25	3.36	4.71	5.39
순이익률	1.98	0.23	-3.94	3.98	-1.70	-0.23	2.82	
ROE(%)	8.21	2.36	-19.50	24.45	-23.98	-19.50	-3.43	
ROA(%)	2.42	0.30	-4.77	5.60	-5.86	-4.77	-0.97	
부채비율	239.08	279.06	420.02	284.01	425.04	420.02	411.72	
자본유보율	1,672.03	1,694.03	1,261.40		1,236.49	1,261.40	1,256.05	
EPS(원)	661	195	-1,483	1,648	-163	3	339	350
PER(배)	15.18	33.10	N/A	7.49	N/A	N/A	N/A	
BPS(원)	8,189	8,335	6,679	7,140	6,565	6,679	7,082	
PBR(배)	1.23	0.78	1.77	1.73	1.32	1.77	1.24	
현금DPS(원)	252	152	152	168	0	152	0	
현금배당수익률	2.51	2.35	1.29	1.36		1.29		
현금배당성향(%)	40.54	78.14	-10.12	11.23	0.00	5,290.79	0.00	
발행주식수(보통주)	23,941,516	23,941,516	23,941,516		23,941,516	23,941,516	23,941,516	
