	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액		5,120	9,462	8,708	2,703	2,284	2,428	
영업이익		561	590	810	274	125	145	
영업이익(발표기준)		561	590		274	125	145	
세전계속사업이익		701	544	838	258	121	119	
당기순이익		537	405	632	174	103	90	
당기순이익(지배)		537	405	632	174	103	90	
당기순이익(비지배)								
자산총계		13,680	13,836	16,250	13,682	13,436	13,836	
부채총계		4,998	4,965	4,916	5,000	4,700	4,965	
자본총계		8,682	8,871	11,334	8,681	8,736	8,871	
자본총계(지배)		8,682	8,871	11,334	8,681	8,736	8,871	
자본총계(비지배)								
자본금		207	207	207	207	207	207	
영업활동현금흐름		553	1,201	1,170	318	547	383	
투자활동현금흐름		-143	-1,425	-501	-178	-476	-361	
재무활동현금흐름		-24	-378	1,740	-22	-28	-20	
CAPEX		143	313	208	71	54	127	
FCF		410	888	1,000	247	494	256	
이자발생부채		2,283	2,503		2,774	2,189	2,503	
영업이익률		10.96	6.23	9.30	10.14	5.49	5.96	
순이익률		10.49	4.28	7.26	6.46	4.51	3.70	
ROE(%)			4.61	6.26		7.48	4.61	
ROA(%)			2.94	4.20		4.76	2.94	
부채비율		57.56	55.97	43.37	57.60	53.80	55.97	
자본유보율		4,087.87	4,182.77		4,090.83	4,135.62	4,182.77	
EPS(원)		25,853	9,772	11,907	4,209	2,487	2,168	
PER(배)		4.54	9.56	7.00	7.03	6.44	9.56	
BPS(원)		209,463	214,009	163,641	209,444	210,771	214,009	
PBR(배)		0.56	0.44	0.51	0.61	0.47	0.44	
현금DPS(원)		4,500	4,700	4,700	0	0	4,700	
현금배당수익률		3.83	5.03	5.64				
현금배당성향(%)		34.72	48.10	30.83	0.00	0.00	216.82	
발행주식수(보통주)		4,144,970	4,144,970		4,144,970	4,144,970	4,144,970	
