	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	203	315	380	700	68	152	98	
영업이익	33	19	22	75	3	12	8	
영업이익(발표기준)	33	19	22		3	12	8	
세전계속사업이익	32	18	16		2	11	6	
당기순이익	28	15	15	60	2	10	5	
당기순이익(지배)	28	15	15	60	2	10	5	
당기순이익(비지배)								
자산총계	178	564	697		602	697	734	
부채총계	118	263	377		294	377	410	
자본총계	60	301	320		308	320	324	
자본총계(지배)	60	301	320		308	320	324	
자본총계(비지배)								
자본금	10	29	29		29	29	29	
영업활동현금흐름	-13	19	-197		-11	-26	-6	
투자활동현금흐름	-3	-134	40		0	30	-21	
재무활동현금흐름	22	225	145		10	46	3	
CAPEX	2	1	39		5	1	1	
FCF	-15	18	-237		-16	-27	-6	
이자발생부채	39	43	194		148	194	200	
영업이익률	16.16	6.18	5.74	10.71	4.67	7.62	8.50	
순이익률	13.74	4.72	3.92	8.57	2.52	6.63	5.15	
ROE(%)	59.97	8.22	4.79			4.79	5.24	
ROA(%)	19.65	4.00	2.36			2.36	2.51	
부채비율	195.24	87.23	117.99		95.50	117.99	126.86	
자본유보율	488.07	929.51	971.69		936.66	971.69	979.68	
EPS(원)	678	315	259	1,045	30	175	88	
PER(배)		97.31	66.66	19.53		66.66	44.96	
BPS(원)	1,470	5,475	5,808		5,597	5,808	5,878	
PBR(배)	0.00	5.61	2.97		2.64	2.97	2.19	
현금DPS(원)	0	50	50		0	50		
현금배당수익률		0.16	0.29					
현금배당성향(%)	0.00	18.51	18.51		0.00	27.36		
발행주식수(보통주)	4,112,000	5,744,316	5,744,316		5,744,316	5,744,316	5,744,316	
