	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	134,944	172,205	223,151		51,424	58,910	60,894	
영업이익	10,037	8,024	9,623		2,726	1,918	2,513	
영업이익(발표기준)	10,037	8,024	9,623		2,726	1,918	2,513	
세전계속사업이익	10,244	8,711	10,976		3,085	2,142	3,079	
당기순이익	7,557	6,401	7,871		2,189	1,534	2,241	
당기순이익(지배)	3,701	3,142	3,984		1,094	716	1,134	
당기순이익(비지배)								
자산총계	420,528	522,052	617,641		593,595	620,317	617,641	
부채총계	372,209	467,506	558,022		533,041	557,952	558,022	
자본총계	48,319	54,546	59,619		60,555	62,365	59,619	
자본총계(지배)	20,576	24,734	27,485		28,215	29,410	27,485	
자본총계(비지배)								
자본금	714	714	714		714	714	714	
영업활동현금흐름	-13,865	-32,959	-46,565		-8,660	-402	-12,429	
투자활동현금흐름	-17,792	-20,586	-16,048		-1,586	-2,238	-10,061	
재무활동현금흐름	35,765	53,015	63,190		9,839	3,736	21,313	
CAPEX	140	1,115	376		261	-14	98	
FCF								
이자발생부채	76,647	119,996	139,163		132,054	130,982	139,163	
영업이익률	7.44	4.66	4.31		5.30	3.26	4.13	
순이익률	5.60	3.72	3.53		4.26	2.60	3.68	
ROE(%)	19.40	13.87	15.26		14.84	13.38	15.26	
ROA(%)	1.90	1.36	1.38		1.30	1.22	1.38	
부채비율	770.31	857.08	935.99		880.27	894.66	935.99	
자본유보율	6,736.77	7,559.02	8,309.75		8,409.21	8,683.93	8,309.75	
EPS(원)	2,590	2,230	2,841		780	511	808	
PER(배)	5.81	5.18	4.15		5.64	5.18	4.15	
BPS(원)	14,894	17,944	20,399		20,537	21,587	20,399	
PBR(배)	1.01	0.64	0.58		0.71	0.60	0.58	
현금DPS(원)	520	470	550		0	0	550	
현금배당수익률	3.46	4.07	4.66					
현금배당성향(%)	19.41	20.62	18.61		0.00	0.00	65.41	
발행주식수(보통주)	142,885,818	140,224,314	140,224,314		140,224,314	140,224,314	140,224,314	
