	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	186	126	177		40	41	36	
영업이익	12	-38	-27		-5	-9	-9	
영업이익(발표기준)	12	-38	-27		-5	-9	-9	
세전계속사업이익	5	-71	-129		-7	-104	-12	
당기순이익	5	-71	-129		-7	-104	-12	
당기순이익(지배)	5	-71	-129		-7	-104	-12	
당기순이익(비지배)								
자산총계	389	422	428		438	428	433	
부채총계	66	168	127		174	127	139	
자본총계	323	255	300		264	300	295	
자본총계(지배)	323	255	300		264	300	295	
자본총계(비지배)								
자본금	123	123	220		135	220	223	
영업활동현금흐름	0	-46	-41		-6	-3	-26	
투자활동현금흐름	-38	-154	-23		0	-10	-4	
재무활동현금흐름	191	89	119		6	89	14	
CAPEX	10	128	6		0	3	4	
FCF	-10	-174	-47		-6	-7	-29	
이자발생부채	38	126	85		123	85	85	
영업이익률	6.29	-30.29	-15.23		-12.07	-22.92	-24.17	
순이익률	2.60	-56.28	-73.05		-16.62	-251.48	-32.42	
ROE(%)	2.30	-24.59	-46.50		-24.01	-46.50	-46.46	
ROA(%)	1.68	-17.51	-30.37		-14.94	-30.37	-29.86	
부채비율	20.44	65.82	42.34		65.84	42.34	47.02	
자본유보율	160.60	105.54	36.03		95.09	36.03	31.64	
EPS(원)	26	-241	-393		-21	-278	-26	
PER(배)	72.61	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,099	865	683		821	683	661	
PBR(배)	1.74	1.46	1.65		1.56	1.65	1.10	
현금DPS(원)	0	0	0		0	0		
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00			0.00			
발행주식수(보통주)	29,432,689	29,432,689	44,002,396		32,186,445	44,002,396	44,576,009	
