	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	11,978	16,276	15,424		4,124	3,689	4,129	
영업이익	641	1,837	1,581		611	395	457	
영업이익(발표기준)	641	1,837	1,581		611	395	457	
세전계속사업이익	1,045	1,357	1,211		543	324	287	
당기순이익	735	1,002	945		451	224	227	
당기순이익(지배)	437	501	482		232	118	116	
당기순이익(비지배)	297							
자산총계	18,164	28,403	28,695		29,110	28,826	28,695	
부채총계	5,535	14,564	14,084		14,876	14,362	14,084	
자본총계	12,629	13,838	14,611		14,233	14,464	14,611	
자본총계(지배)	6,800	7,364	7,771		7,577	7,699	7,771	
자본총계(비지배)	5,829							
자본금	110	110	110		110	110	110	
영업활동현금흐름	373	2,371	2,255		889	873	564	
투자활동현금흐름	-505	-3,733	-1,288		-429	-417	-37	
재무활동현금흐름	500	1,692	-1,024		-495	-366	-35	
CAPEX	1,006	1,180	1,146		261	270	238	
FCF	-634	1,191	1,109		627	603	325	
이자발생부채	2,176	8,589	8,392		8,781	8,639	8,392	
영업이익률	5.36	11.28	10.25		14.82	10.72	11.07	
순이익률	6.13	6.16	6.13		10.94	6.06	5.50	
ROE(%)	6.58	7.07	6.37		8.37	7.66	6.37	
ROA(%)	4.17	4.30	3.31		4.23	3.94	3.31	
부채비율	43.83	105.25	96.39		104.52	99.30	96.39	
자본유보율	10,658.44	11,190.53	11,553.62		11,373.69	11,484.44	11,553.62	
EPS(원)	19,967	22,849	22,002		10,604	5,399	5,301	
PER(배)	5.73	4.95	4.70		4.06	4.43	4.70	
BPS(원)	357,595	387,294	408,663		398,460	404,879	408,663	
PBR(배)	0.32	0.29	0.25		0.28	0.28	0.25	
현금DPS(원)	1,500	1,750	1,750		0	0	1,750	
현금배당수익률	1.31	1.55	1.69					
현금배당성향(%)	6.52	6.65	6.90		0.00	0.00	28.65	
발행주식수(보통주)	2,191,024	2,191,024	2,191,024		2,191,024	2,191,024	2,191,024	
