	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,065	2,127	2,275		779	307	238	
영업이익	84	148	87		39	-85	-89	
영업이익(발표기준)	84	148	87		39	-85	-89	
세전계속사업이익	129	111	74		25	-94	-77	
당기순이익	101	49	40		17	-85	-63	
당기순이익(지배)	102	55	45		11	-75	-61	
당기순이익(비지배)	-1							
자산총계	3,359	3,573	3,709		4,383	4,032	3,709	
부채총계	1,437	1,558	1,690		2,216	1,948	1,690	
자본총계	1,922	2,015	2,019		2,166	2,084	2,019	
자본총계(지배)	1,769	1,830	1,840		1,976	1,904	1,840	
자본총계(비지배)	152							
자본금	108	108	108		108	108	108	
영업활동현금흐름	158	106	-10		-347	140	495	
투자활동현금흐름	-128	-128	63		48	0	55	
재무활동현금흐름	8	16	-61		278	-174	-471	
CAPEX	121	157	29		5	13	8	
FCF	37	-51	-39		-352	127	488	
이자발생부채	795	846	945		1,591	1,418	945	
영업이익률	4.09	6.94	3.82		4.95	-27.74	-37.53	
순이익률	4.88	2.29	1.76		2.13	-27.77	-26.46	
ROE(%)	5.83	3.08	2.47		0.36	-0.77	2.47	
ROA(%)	3.07	1.41	1.10		-0.07	-0.78	1.10	
부채비율	74.80	77.34	83.70		102.31	93.45	83.70	
자본유보율	1,589.10	1,710.20	1,712.11		1,837.83	1,768.00	1,712.11	
EPS(원)	468	255	209		50	-346	-282	
PER(배)	12.84	42.32	54.24		533.24	N/A	54.24	
BPS(원)	9,905	10,244	10,302		11,063	10,661	10,302	
PBR(배)	0.61	1.05	1.10		1.58	1.45	1.10	
현금DPS(원)	295	250	220		0	0	220	
현금배당수익률	4.91	2.31	1.94					
현금배당성향(%)	51.90	80.68	86.59		0.00	0.00	-64.20	
발행주식수(보통주)	21,691,750	21,691,750	21,691,750		21,691,750	21,691,750	21,691,750	
