	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	2,958	3,054	3,152		787	803	718	
영업이익	64	121	103		25	21	30	
영업이익(발표기준)	64	121	103		25	21	30	
세전계속사업이익	-5	111	78		33	-14	43	
당기순이익	-41	80	68		35	-13	34	
당기순이익(지배)	-32	78	74		35	-12	34	
당기순이익(비지배)	-9							
자산총계	2,467	2,752	2,757		2,765	2,757	2,751	
부채총계	1,500	1,499	1,445		1,423	1,445	1,402	
자본총계	967	1,254	1,312		1,343	1,312	1,349	
자본총계(지배)	984	1,258	1,323		1,352	1,323	1,360	
자본총계(비지배)	-18							
자본금	104	104	104		104	104	104	
영업활동현금흐름	-159	92	82		55	37	6	
투자활동현금흐름	-110	-57	-46		-7	-10	3	
재무활동현금흐름	129	-38	-37		-47	-19	-48	
CAPEX	140	62	46		10	9	4	
FCF	-299	30	36		46	28	1	
이자발생부채	942	835	836		862	836	794	
영업이익률	2.15	3.96	3.27		3.13	2.63	4.18	
순이익률	-1.40	2.63	2.16		4.42	-1.63	4.70	
ROE(%)	-3.22	6.93	5.76		4.92	5.76	6.37	
ROA(%)	-1.67	3.08	2.47		2.10	2.47	2.86	
부채비율	155.17	119.55	110.12		105.93	110.12	103.95	
자본유보율	946.95	1,019.48	1,072.92		1,089.35	1,072.92	1,086.35	
EPS(원)	-155	372	356		166	-56	163	
PER(배)	N/A	17.46	19.89		25.74	19.89	10.86	
BPS(원)	5,107	6,265	6,589		6,734	6,589	6,773	
PBR(배)	1.35	1.04	1.07		1.19	1.07	0.64	
현금DPS(원)	50	100	100		0	100		
현금배당수익률	0.72	1.54	1.41					
현금배당성향(%)	-29.73	25.84	27.02		0.00	-171.12		
발행주식수(보통주)	20,876,975	20,876,975	20,876,975		20,876,975	20,876,975	20,876,975	
