	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	6,868	6,020	5,416	5,260	1,244	1,331	1,450	
영업이익	256	254	118	120	28	51	-32	
영업이익(발표기준)	256	254	118		28	51	-32	
세전계속사업이익	-631	67	151	160	59	178	-197	
당기순이익	-867	-415	263	110	-14	332	-137	
당기순이익(지배)	-549	-390	253	70	-10	323	-138	
당기순이익(비지배)	-318							
자산총계	16,294	13,474	6,664	6,740	13,683	6,888	6,664	
부채총계	11,063	9,154	2,103	2,070	9,317	2,179	2,103	
자본총계	5,231	4,320	4,561	4,670	4,365	4,708	4,561	
자본총계(지배)	4,670	4,090	4,339	4,400	4,138	4,486	4,339	
자본총계(비지배)	561							
자본금	2,318	2,318	2,359	2,360	2,359	2,359	2,359	
영업활동현금흐름	567	-38	351	130	148	-80	62	
투자활동현금흐름	-310	504	-255	-170	-210	-51	35	
재무활동현금흐름	-248	-359	-394	50	-45	-96	-250	
CAPEX	256	141	133	150	24	24	60	
FCF	311	-179	218		124	-105	2	
이자발생부채	2,068	1,143	472		738	595	472	
영업이익률	3.73	4.21	2.18	2.28	2.27	3.83	-2.18	
순이익률	-12.63	-6.89	4.85	2.09	-1.10	24.98	-9.42	
ROE(%)	-11.11	-8.90	6.00	1.60	-9.44	-5.38	6.00	
ROA(%)	-4.77	-2.79	2.61	1.64	-3.14	-2.55	2.61	
부채비율	211.48	211.91	46.10	44.33	213.44	46.29	46.10	
자본유보율	164.75	135.04	141.00		139.08	152.65	141.00	
EPS(원)	-1,164	-826	536	160	-22	685	-292	
PER(배)	N/A	N/A	7.33	20.21	N/A	N/A	7.33	
BPS(원)	10,856	9,735	10,328	27,273	9,850	10,678	10,328	
PBR(배)	0.41	0.50	0.38	0.12	0.51	0.39	0.38	
현금DPS(원)	49	0	0	100	0	0	0	
현금배당수익률	1.09	0.00	0.00	3.10				
현금배당성향(%)	-3.84	0.00	0.00	60.01	0.00	0.00	0.00	
발행주식수(보통주)	47,183,679	47,183,679	47,183,679		47,183,679	47,183,679	47,183,679	
