	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,518	2,182	2,959	3,023	911	709	690	686
영업이익	71	84	94	100	48	23	-8	23
영업이익(발표기준)	71	84	94		48	23	-8	
세전계속사업이익	24	21	39	57	30	13	-22	5
당기순이익	19	18	31	40	22	9	-15	
당기순이익(지배)	19	18	24	41	19	8	-17	4
당기순이익(비지배)								
자산총계	3,490	3,683	4,086	4,390	3,992	4,113	4,086	
부채총계	1,920	2,099	2,463	2,740	2,391	2,510	2,463	
자본총계	1,570	1,584	1,623	1,650	1,602	1,603	1,623	
자본총계(지배)	1,570	1,554	1,572	1,600	1,567	1,567	1,572	
자본총계(비지배)								
자본금	220	220	220	220	220	220	220	
영업활동현금흐름	241	210	-31	260	44	-57	72	
투자활동현금흐름	-123	-185	-113	-130	28	-73	14	
재무활동현금흐름	-123	-34	234	190	14	136	-73	
CAPEX	14	51	58	120	16	7	12	
FCF	228	160	-90		28	-64	60	
이자발생부채	1,675	1,743	2,000		1,944	2,073	2,000	
영업이익률	2.83	3.84	3.16	3.31	5.31	3.24	-1.17	3.35
순이익률	0.74	0.81	1.05	1.32	2.42	1.33	-2.22	
ROE(%)	1.18	1.13	1.52	2.59	4.68	3.38	1.52	
ROA(%)	0.52	0.49	0.80	0.94	2.03	1.52	0.80	
부채비율	122.27	132.54	151.70	166.06	149.28	156.64	151.70	
자본유보율	614.29	614.09	617.63		620.02	619.74	617.63	
EPS(원)	49	46	62	107	50	21	-43	10
PER(배)	57.93	84.31	74.33	30.23	27.90	39.75	74.33	
BPS(원)	4,092	4,048	4,108	4,330	4,083	4,083	4,108	
PBR(배)	0.69	0.96	1.12	0.75	1.29	1.34	1.12	
현금DPS(원)	30	20	20	40	0	0	20	
현금배당수익률	1.06	0.51	0.44	1.24				
현금배당성향(%)	61.64	43.40	32.36	37.44	0.00	0.00	-46.01	
발행주식수(보통주)	38,372,720	38,372,720	38,372,720		38,372,720	38,372,720	38,372,720	
