	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	302	310	639	817	250	227	166	218
영업이익	36	40	139	206	94	26	29	57
영업이익(발표기준)	36	40	139		94	26	29	
세전계속사업이익	38	34	142	208	94	27	27	
당기순이익	31	28	120	164	80	23	22	
당기순이익(지배)	28	28	120	163	80	23	22	48
당기순이익(비지배)	3							
자산총계	380	443	623	818	622	623	612	
부채총계	87	122	194	224	206	194	176	
자본총계	293	321	429	594	416	429	436	
자본총계(지배)	288	321	429	606	415	429	435	
자본총계(비지배)	4							
자본금	24	25	25	20	25	25	25	
영업활동현금흐름	33	63	173	171	23	121	35	
투자활동현금흐름	-11	-49	-35	-59	-25	16	-93	
재무활동현금흐름	-6	20	-7	8	27	-33	-22	
CAPEX	7	5	6	5	2	2	2	
FCF	26	58	167	150	20	120	33	
이자발생부채	30	50	64		86	64	54	
영업이익률	12.01	12.76	21.70	25.16	37.59	11.35	17.25	26.15
순이익률	10.31	8.91	18.85	20.06	32.06	10.09	13.32	
ROE(%)	10.09	9.04	32.13	31.58	27.59	32.13	35.12	
ROA(%)	8.58	6.71	22.60	22.77	19.38	22.60	25.06	
부채비율	29.86	37.96	45.21	37.73	49.65	45.21	40.47	
자본유보율	1,084.99	1,227.57	1,699.15		1,605.39	1,699.15	1,764.51	
EPS(원)	116	113	491	666	327	94	90	196
PER(배)	28.14	20.92	14.85	12.61	16.55	14.85	13.19	
BPS(원)	1,200	1,316	1,770	2,504	1,705	1,770	1,800	
PBR(배)	2.71	1.80	4.12	3.36	4.00	4.12	3.99	
현금DPS(원)	15	20	25	25	0	25		
현금배당수익률	0.46	0.84	0.34	0.30				
현금배당성향(%)	12.89	17.69	5.03	3.75	0.00	26.36		
발행주식수(보통주)	24,160,954	24,505,004	24,505,004		24,505,004	24,505,004	24,515,004	
