	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	6,368	6,525	6,409		1,666	1,550	2,086	
영업이익	380	218	415		170	24	192	
영업이익(발표기준)	380	218	415		170	24	192	
세전계속사업이익	141	42	229		102	30	93	
당기순이익	94	33	163		80	6	72	
당기순이익(지배)	97	38	163		80	6	72	
당기순이익(비지배)	-3							
자산총계	12,122	11,732	16,452		12,061	16,419	17,790	
부채총계	9,702	9,262	13,004		9,456	12,971	14,291	
자본총계	2,419	2,470	3,447		2,605	3,447	3,499	
자본총계(지배)	2,413	2,469	3,447		2,605	3,447	3,499	
자본총계(비지배)	6							
자본금	111	111	179		111	179	179	
영업활동현금흐름	-496	-253	-549		268	-554	-850	
투자활동현금흐름	-249	349	363		-9	-7	-42	
재무활동현금흐름	472	-100	471		-581	768	1,262	
CAPEX	197	65	20		2	7	26	
FCF	-693	-319	-569		266	-561	-875	
이자발생부채	8,476	8,038	11,311		8,478	11,305	12,773	
영업이익률	5.97	3.35	6.48		10.19	1.54	9.22	
순이익률	1.48	0.51	2.54		4.81	0.41	3.47	
ROE(%)	4.10	1.55	5.51		0.43	5.26		
ROA(%)	0.79	0.28	1.16		0.09	1.11		
부채비율	401.06	375.06	377.22		363.05	376.27	408.43	
자본유보율	2,364.05	2,407.62	2,444.97		2,529.76	2,434.12	2,480.04	
EPS(원)	440	171	735		362	28	203	
PER(배)	22.54	71.86	16.06		246.70	16.81		
BPS(원)	10,937	11,193	10,160		11,806	10,160	10,326	
PBR(배)	0.91	1.10	1.16		1.06	1.16	0.70	
현금DPS(원)	0	0		0	0			
현금배당수익률	0.00	0.00		0.00				
현금배당성향(%)	0.00	0.00	0.00		0.00			
발행주식수(보통주)	22,146,300	22,146,300	35,765,140		22,146,300	35,765,140	35,765,140	
