	2017/12	2018/12	2019/12	2020/12	2019/09	2019/12	2020/03	2020/06
매출액	208,914	254,633	243,942	164,181	62,345	64,762	51,984	33,274
영업이익	13,733	6,395	4,201	-2,734	2,307	95	-10,073	-438
영업이익(발표기준)	13,733	6,395	4,201		2,307	95	-10,073	
세전계속사업이익	16,449	3,318	1,104	-5,532	741	748	-12,093	-508
당기순이익	12,465	2,580	654	-4,067	516	477	-8,806	337
당기순이익(지배)	12,465	2,580	654	-4,147	516	477	-8,806	-409
당기순이익(비지배)								
자산총계	150,875	159,550	163,334	153,106	169,131	163,334	163,182	
부채총계	82,448	94,858	98,368	92,733	104,618	98,368	107,340	
자본총계	68,426	64,692	64,966	60,372	64,513	64,966	55,842	
자본총계(지배)	68,426	64,692	64,966	60,778	64,513	64,966	55,842	
자본총계(비지배)								
자본금	2,915	2,915	2,915	2,918	2,915	2,915	2,915	
영업활동현금흐름	11,433	-2,882	6,794	10,306	1,804	4,881	-7,839	
투자활동현금흐름	-8,322	-4,152	-10,695	-6,352	-4,512	-2,256	1,235	
재무활동현금흐름	-5,983	8,878	165	358	1,550	-9,028	18,778	
CAPEX	24,141	20,414	8,273	6,339	2,118	2,424	1,034	
FCF	-12,708	-23,296	-1,479	3,906	-314	2,457	-8,873	
이자발생부채	48,442	64,031	66,927		73,713	66,927	83,816	
영업이익률	6.57	2.51	1.72	-1.67	3.70	0.15	-19.38	-1.31
순이익률	5.97	1.01	0.27	-2.48	0.83	0.74	-16.94	1.01
ROE(%)	18.84	3.88	1.01	-6.60	-4.62	1.01	-15.29	
ROA(%)	8.58	1.66	0.41	-2.57	-1.80	0.41	-5.68	
부채비율	120.49	146.63	151.41	153.60	162.16	151.41	192.22	
자본유보율	2,239.92	2,111.25	2,119.87		2,107.33	2,119.87	1,813.75	
EPS(원)	10,690	2,213	561	-3,557	442	409	-7,552	-350
PER(배)	10.94	44.15	169.84	N/A	N/A	169.84	N/A	
BPS(원)	58,775	55,568	55,803	52,206	55,414	55,803	47,965	
PBR(배)	1.99	1.76	1.71	1.32	1.79	1.71	1.19	
현금DPS(원)	5,900	750	200	478	0	100		
현금배당수익률	5.04	0.77	0.21	0.69				
현금배당성향(%)	55.11	33.88	35.73	-12.96	0.00	24.63		
발행주식수(보통주)	112,582,792	112,582,792	112,582,792		112,582,792	112,582,792	112,582,792	
