	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	257	95	27		10	-2	12	
영업이익	40	-234	-285		-88	-18	-147	
영업이익(발표기준)	40	-234	-285		-88	-18	-147	
세전계속사업이익	41	-714	-517		-89	-18	-361	
당기순이익	31	-704	-501		-104	-19	-330	
당기순이익(지배)	31	-704	-501		-104	-19	-330	
당기순이익(비지배)								
자산총계	1,385	652	148		516	506	148	
부채총계	139	112	99		130	131	99	
자본총계	1,246	540	49		387	375	49	
자본총계(지배)	1,246	540	49		387	375	49	
자본총계(비지배)								
자본금	158	158	160		158	160	160	
영업활동현금흐름	-156	-40	-49		-5	-23	-3	
투자활동현금흐름	45	20	16		6	7	3	
재무활동현금흐름	-18	-4	10			15	-5	
CAPEX	9	4	0		0	0	0	
FCF	-166	-44	-49		-5	-23	-3	
이자발생부채	48	44	62		44	48	62	
영업이익률	15.45	-245.67	-1,056.86		-851.06	989.35	-1,238.21	
순이익률	12.14	-737.58	-1,859.15		-1,007.09	1,049.77	-2,784.53	
ROE(%)		-78.78	-170.24		-98.80	-88.56	-170.24	
ROA(%)		-69.06	-125.28		-83.49	-73.29	-125.28	
부채비율	11.16	20.80	203.18		33.49	34.81	203.18	
자본유보율	688.26	244.01	-68.71		147.88	138.79	-68.71	
EPS(원)	126	-2,223	-1,579		-330	-59	-1,034	
PER(배)	43.69	N/A	N/A		N/A	N/A	N/A	
BPS(원)	3,940	1,708	153		1,223	1,176	153	
PBR(배)	1.40	1.30	6.95		1.66	2.26	6.95	
현금DPS(원)	0	0	0		0	0	0	
현금배당수익률	0.00	0.00	0.00					
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	31,650,123	31,650,123	31,942,923		31,650,123	31,942,923	31,942,923	
