	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	2,656	2,502	2,188		582	539	559	
영업이익	28	-72	-196		-32	-48	-65	
영업이익(발표기준)	28	-72	-196		-32	-48	-65	
세전계속사업이익	30	-77	-237		-28	-42	-116	
당기순이익	16	-62	-200		-29	-42	-79	
당기순이익(지배)	16	-62	-200		-29	-42	-79	
당기순이익(비지배)								
자산총계	2,335	2,004	1,859		1,921	1,908	1,859	
부채총계	659	531	464		520	533	464	
자본총계	1,676	1,473	1,395		1,401	1,375	1,395	
자본총계(지배)	1,676	1,473	1,395		1,401	1,375	1,395	
자본총계(비지배)								
자본금	429	429	429		429	429	429	
영업활동현금흐름	416	183	130		32	68	46	
투자활동현금흐름	-295	-114	-46		4	-10	-17	
재무활동현금흐름	-100	-59	-74		-38	0	-40	
CAPEX	315	116	48		-3	12	15	
FCF	101	68	83		35	56	31	
이자발생부채	260	203	133		173	173	133	
영업이익률	1.04	-2.87	-8.98		-5.50	-8.83	-11.62	
순이익률	0.61	-2.49	-9.12		-4.91	-7.75	-14.12	
ROE(%)	0.98	-3.96	-13.91		-6.65	-9.01	-13.91	
ROA(%)	0.68	-2.87	-10.33		-4.72	-6.40	-10.33	
부채비율	39.29	36.02	33.28		37.09	38.76	33.28	
자본유보율	273.42	259.09	212.74		240.70	230.95	212.74	
EPS(원)	19	-73	-233		-33	-49	-92	
PER(배)	69.77	N/A	N/A		N/A	N/A	N/A	
BPS(원)	1,956	1,719	1,627		1,635	1,604	1,627	
PBR(배)	0.67	0.50	0.70		0.79	0.62	0.70	
현금DPS(원)								
현금배당수익률								
현금배당성향(%)	0.00	0.00	0.00		0.00	0.00	0.00	
발행주식수(보통주)	85,728,319	85,728,319	85,728,319		85,728,319	85,728,319	85,728,319	
