	2017/12	2018/12	2019/12	2020/12	2019/06	2019/09	2019/12	2020/03
매출액	414	421	418	438	78	97	187	58
영업이익	52	60	34	54	2	19	27	-9
영업이익(발표기준)	52	60	34		2	19	27	
세전계속사업이익	59	75	50	72	6	24	29	
당기순이익	53	63	43	60	7	21	24	
당기순이익(지배)	53	63	43	60	7	21	24	
당기순이익(비지배)								
자산총계	1,192	1,258	1,274	1,284	1,150	1,174	1,274	
부채총계	113	151	163	141	88	91	163	
자본총계	1,078	1,107	1,111	1,143	1,062	1,083	1,111	
자본총계(지배)	1,078	1,107	1,111	1,143	1,062	1,083	1,111	
자본총계(비지배)								
자본금	50	50	50	50	50	50	50	
영업활동현금흐름	98	83	-6	74	-1	20	41	
투자활동현금흐름	-136	-136	-82	-18	139	-12	-199	
재무활동현금흐름	-28	-33	-37	-31	-39	0	0	
CAPEX	4	5	3	5	1	1	1	
FCF	94	78	-9		-1	19	40	
이자발생부채	0	0	2		2	2	2	
영업이익률	12.58	14.31	8.05	12.33	1.96	19.81	14.38	-15.52
순이익률	12.80	15.05	10.25	13.70	8.39	22.25	12.90	
ROE(%)	4.97	5.80	3.86	5.32	5.63	4.06	3.86	
ROA(%)	4.51	5.18	3.38	4.69	5.22	3.77	3.38	
부채비율	10.49	13.63	14.65	12.34	8.33	8.38	14.65	
자본유보율	2,716.50	2,774.02	2,781.37		2,683.98	2,726.18	2,781.37	
EPS(원)	546	654	441	618	67	221	249	
PER(배)	22.06	19.50	30.13	21.35	31.05	30.12	30.13	
BPS(원)	19,166	19,680	19,745	20,314	18,875	19,252	19,745	
PBR(배)	0.63	0.65	0.67	0.65	1.01	0.71	0.67	
현금DPS(원)	580	650	550	600	0	0	550	
현금배당수익률	4.81	5.10	4.14	4.55				
현금배당성향(%)	61.57	57.65	72.25	97.03	0.00	0.00	127.99	
발행주식수(보통주)	9,702,706	9,702,706	9,702,706		9,702,706	9,702,706	9,702,706	
